,2011-12-31,2012-12-31,2013-12-31
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,-2416000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,0.020
IncomeLossFromEquityMethodInvestments,-7626000.000,-451000.000,
IncomeTaxExpenseBenefit,,674000.000,-647000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,11000.000,1292000.000,68000.000
IncreaseDecreaseInAccruedInterestReceivableNet,141000.000,4000.000,234000.000
IncreaseDecreaseInInventories,,64000.000,-71000.000
IncreaseDecreaseInOtherOperatingCapitalNet,,-6681000.000,5716000.000
IncreaseDecreaseInReceivables,-676000.000,103000.000,922000.000
InterestExpense,297000.000,1310000.000,606000.000
InterestIncomeOperating,515000.000,167000.000,38000.000
InterestPaid,273000.000,342000.000,1301000.000
MarketableSecuritiesGainLoss,,,-56000.000
MarketableSecuritiesRealizedGainLoss,-67000.000,,
MarketableSecuritiesUnrealizedGainLoss,,,-56000.000
NetCashProvidedByUsedInDiscontinuedOperations,,,1727000.000
NetCashProvidedByUsedInFinancingActivities,-2458000.000,19895000.000,-56362000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2458000.000,19895000.000,-56362000.000
NetCashProvidedByUsedInInvestingActivities,-1644000.000,-1231000.000,15361000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1644000.000,-1231000.000,15361000.000
NetCashProvidedByUsedInOperatingActivities,-19724000.000,-17522000.000,-11832000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-19724000.000,-17522000.000,-11832000.000
NetIncomeLoss,-44845000.000,-24293000.000,-1769000.000
NetIncomeLossAttributableToNoncontrollingInterest,-2665000.000,-3114000.000,
OperatingExpenses,27000000.000,28036000.000,6970000.000
OperatingIncomeLoss,-25745000.000,-27733000.000,-6699000.000
OtherAssetImpairmentCharges,732000.000,,
OtherOperatingIncome,1255000.000,303000.000,271000.000
PaymentsForAdvanceToAffiliate,2135000.000,-2501000.000,4551000.000
PaymentsOfStockIssuanceCosts,,21000.000,
PaymentsToAcquireEquityMethodInvestments,23000.000,,
PaymentsToAcquireOilAndGasProperty,1711000.000,1229000.000,114000.000
PaymentsToAcquirePropertyPlantAndEquipment,1945000.000,131000.000,35000.000
ProceedsFromDivestitureOfInterestInSubsidiariesAndAffiliates,,,11305000.000
ProceedsFromIssuanceOfCommonStock,,2340000.000,8801000.000
ProceedsFromIssuanceOfUnsecuredDebt,,10373000.000,
ProceedsFromOtherDebt,306000.000,,754000.000
ProceedsFromRepaymentsOfBankOverdrafts,,,159000.000
ProceedsFromSaleMaturityAndCollectionsOfInvestments,1967000.000,,
ProceedsFromSaleOfPropertyPlantAndEquipment,219000.000,162000.000,4205000.000
ProfessionalFees,811000.000,1857000.000,488000.000
ProfitLoss,-47510000.000,-27407000.000,
ProvisionForDoubtfulAccounts,6958000.000,,
ReclamationAndMineShutdownProvision,45000.000,-128000.000,-17000.000
ReimbursementRevenue,601000.000,61000.000,
RelatedPartyTransactionOtherRevenuesFromTransactionsWithRelatedParty,139000.000,75000.000,233000.000
RepaymentsOfLongTermCapitalLeaseObligations,388000.000,318000.000,90000.000
RepaymentsOfLongTermDebt,295000.000,302000.000,2255000.000
RepaymentsOfSecuredDebt,,,9280000.000
RevenueRecognitionMilestoneMethodRevenueRecognized,,,2264000.000
ShareBasedCompensation,,46000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.019,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,,0.700,
ShareBasedCompensationArrangementByShareBasedPaymentAwardPercentageOfOutstandingStockMaximum,,0.100,0.100
StockIssuedDuringPeriodSharesNewIssues,,22640725.000,195000000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,237913000.000,362822000.000
