,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,12060000.000,11414000.000,14360000.000,14360000.000,5416000.000,,,,,,,,667000.000,5334000.000,9072000.000,,
OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,,,,,,,,,,,,,,,,,,,,,24397000.000,29696000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,,16281000.000,15145000.000,,,,15560000.000,17723000.000,,,
OperatingLossCarryforwards,,,,,,,,,,,,,,,,12500000.000,,,,120000000.000,,
OtherAccruedLiabilitiesCurrent,18055000.000,18499000.000,17895000.000,19044000.000,18180000.000,18632000.000,21018000.000,20070000.000,21988000.000,31274000.000,35105000.000,33453000.000,37755000.000,31749000.000,45531000.000,32610000.000,25657000.000,25550000.000,19282000.000,29560000.000,25812000.000,33511000.000
OtherAssetsNoncurrent,6471000.000,6582000.000,1635000.000,1531000.000,1523000.000,2647000.000,3267000.000,2785000.000,3201000.000,3878000.000,4045000.000,5271000.000,5156000.000,4922000.000,4744000.000,11458000.000,11321000.000,11951000.000,27550000.000,43342000.000,46607000.000,9698000.000
OtherLiabilitiesNoncurrent,,,,,,,,,,,,,,11804000.000,438000.000,953000.000,500000.000,,,22227000.000,30699000.000,
OtherLongTermDebt,,,,,,,,,,,,13300000.000,,,,1800000.000,,,,700000.000,,
OtherLongTermDebtCurrent,,,,,,,,,,,,3690000.000,3040000.000,956000.000,950000.000,948000.000,781000.000,616000.000,218000.000,0.000,,
OtherPrepaidExpenseCurrent,17594000.000,13808000.000,20566000.000,10910000.000,17032000.000,14044000.000,15036000.000,13434000.000,33058000.000,31958000.000,25336000.000,26288000.000,36234000.000,36241000.000,35855000.000,33267000.000,44664000.000,43143000.000,41420000.000,38498000.000,50373000.000,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,,,,,,,,,,,,,,50305000.000
PropertyPlantAndEquipmentGross,230558000.000,247991000.000,474883000.000,483327000.000,534383000.000,520764000.000,580868000.000,612236000.000,621155000.000,675985000.000,640679000.000,643888000.000,701331000.000,771727000.000,801582000.000,935976000.000,932867000.000,900051000.000,908431000.000,779156000.000,,
PropertyPlantAndEquipmentNet,151777000.000,171672000.000,355576000.000,370456000.000,421860000.000,416761000.000,470684000.000,496870000.000,501613000.000,543885000.000,502521000.000,492829000.000,549456000.000,623955000.000,664210000.000,788530000.000,790467000.000,752809000.000,744805000.000,636733000.000,628916000.000,610777000.000
PropertySubjectToOrAvailableForOperatingLeaseAccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,9717000.000,15704000.000,0.000
PropertySubjectToOrAvailableForOperatingLeaseGross,,,,,,,,,,,,,,,,,,,,109017000.000,,
PropertySubjectToOrAvailableForOperatingLeaseNet,,,,,,,,,,,,,,,,,,,,99300000.000,111487000.000,
PurchaseCommitmentRemainingMinimumAmountCommitted,,,,,,,,,18600000.000,9300000.000,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,87294000.000,92297000.000,96800000.000,105765000.000,113579000.000,120511000.000,124437000.000,131224000.000,137333000.000,142001000.000,145023000.000,160068000.000,167651000.000,175728000.000,183853000.000,195412000.000,206230000.000,212295000.000,216984000.000,218056000.000,214652000.000,212573000.000
SaleLeasebackTransactionDeferredGainNet,,,,,,,,,,,,,,,,,,,,1200000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,,,,,,,,,330905.000,419926.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,,,,,,,19.410,21.230,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,243964.000,,,,69913.000,,,,685526.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,1196165.000,1192040.000,1210165.000,1071790.000,1062790.000,989003.000,986503.000,967848.000,892598.000,809698000.000,792823.000,400723.000,295789.000,285839.000,280839.000,280839.000,275169.000,275169.000,275169.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,10.490,10.490,10.560,10.640,10.690,9.730,10.480,10.470,10.190,10.180,10.130,9.260,9.470,9.360,9.370,9.370,9.300,9.300,9.300
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,9.570,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,0.000,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,7829713.000,,,,8606841.000,,,,10018958.000,,,,3316030.000,,,,-310740.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,1362290.000,1358165.000,1319915.000,1164340.000,1148790.000,1047003.000,1040753.000,1007098.000,905098.000,822198000.000,805323.000,400723.000,295789.000,285839.000,280839.000,280839.000,275169.000,275169.000,275169.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,10.630,10.620,10.700,10.750,10.760,9.620,10.620,10.500,10.250,10.250,10.190,9.260,9.470,9.360,9.370,9.370,9.300,9.300,9.300
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,7045810.000,,,,8033826.000,,,,9932333.000,,,,3316030.000,,,,-310740.000,,
StockholdersEquity,173889000.000,179578000.000,186889000.000,194781000.000,205437000.000,214131000.000,220116000.000,225689000.000,234260000.000,237933000.000,238904000.000,259003000.000,264271000.000,267463000.000,273045000.000,366343000.000,368009000.000,369128000.000,379997000.000,381015000.000,373503000.000,368219000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,186889000.000,,,,220116000.000,,,,,,,,,,,,,,,
TaxesPayableCurrent,,,,,,,,,,,,,,,469000.000,,,,,,,
TreasuryStockShares,1295975.000,1258319.000,1178000.000,1155086.000,1151.000,882.000,705.000,696198.000,595.000,537.000,500.000,500000.000,500000.000,,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000
