,2013-12-31,2014-12-31,2015-12-31,2016-12-31
IncreaseDecreaseInAccountsReceivableRelatedParties,11431000.000,40625000.000,-8042000.000,4615000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,,-641000.000
IncreaseDecreaseInInventories,,-1799000.000,717000.000,-5056000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,1000.000,-5000.000,9000.000,0.000
IncreaseDecreaseInOtherOperatingAssets,-12000.000,1547000.000,2823000.000,660000.000
IncreaseDecreaseInPrepaidExpense,-216000.000,1466000.000,-4143000.000,2288000.000
InterestExpense,190000.000,1851000.000,23107000.000,25972000.000
InterestIncomeOther,,4000.000,0.000,0.000
InterestPaidNet,,1837000.000,13411000.000,25303000.000
LeaseAndRentalExpense,580000.000,8800000.000,9200000.000,9200000.000
LimitedPartnersCapitalAccountDistributionAmount,,53436000.000,310000.000,
NetCashProvidedByUsedInFinancingActivities,195234000.000,-104436000.000,-43008000.000,-113128000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,195234000.000,-104436000.000,-43008000.000,-113128000.000
NetCashProvidedByUsedInInvestingActivities,-60985000.000,-43287000.000,-62489000.000,-25005000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-60985000.000,-43287000.000,-62489000.000,-25005000.000
NetCashProvidedByUsedInOperatingActivities,-50249000.000,118017000.000,95804000.000,108180000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-50249000.000,118017000.000,95804000.000,108180000.000
NetIncomeLoss,-59491000.000,71793000.000,63625000.000,43347000.000
NetIncomeLossAllocatedToGeneralPartners,,,1052000.000,-23309000.000
NetIncomeLossAllocatedToLimitedPartners,,52992000.000,62573000.000,66656000.000
NetIncomeLossAttributableToNoncontrollingInterest,,18801000.000,1052000.000,-23309000.000
NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,,60870000.000,133259000.000,104796000.000
NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,,40000000.000,10000000.000,
NonoperatingIncomeExpense,,-2250000.000,-23041000.000,-26042000.000
OperatingExpenses,72455000.000,142398000.000,154267000.000,174936000.000
OperatingIncomeLoss,-59113000.000,74502000.000,86713000.000,70095000.000
OtherNoncashIncome,146513000.000,,,
OtherNonoperatingIncomeExpense,16000.000,120000.000,66000.000,-70000.000
OtherSalesRevenueNet,1901000.000,2490313000.000,,
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,,,0.000,0.000
PartnersCapitalAccountAcquisitions,,,170000000.000,195000000.000
PartnersCapitalAccountContributions,,-21068000.000,0.000,0.000
PartnersCapitalAccountDistributions,,,68084000.000,89392000.000
PartnersCapitalAccountPeriodIncreaseDecrease,,,25896000.000,20092000.000
PartnersCapitalAccountPublicSaleOfUnits,,66000.000,,277751000.000
PartnersCapitalAccountUnitBasedCompensation,,,1454000.000,2111000.000
PartnersCapitalAccountUnitsUnitbasedCompensation,,1564000.000,,
PartnersCapitalOther,,0.000,-221000.000,-170000.000
PaymentsForProceedsFromOtherInvestingActivities,,21068000.000,,
PaymentsOfDistributionsToAffiliates,244884000.000,35042000.000,45455000.000,56189000.000
PaymentsOfFinancingCosts,2616000.000,0.000,6820000.000,1224000.000
PaymentsOfStockIssuanceCosts,2117000.000,0.000,0.000,655000.000
PaymentsToAcquireBusinessesGross,,,,195000000.000
PaymentsToAcquireInterestInSubsidiariesAndAffiliates,,320000000.000,170000000.000,
PaymentsToAcquireProductiveAssets,60985000.000,22325000.000,62995000.000,30308000.000
PaymentsToMinorityShareholders,,,22629000.000,33203000.000
ProceedsFromIssuanceInitialPublicOffering,325263000.000,0.000,0.000,
ProceedsFromIssuanceOfCommonLimitedPartnersUnits,,,,277751000.000
ProceedsFromIssuanceOfLongTermDebt,,,300000000.000,0.000
ProceedsFromLongTermLinesOfCredit,,269000000.000,145000000.000,54400000.000
ProceedsFromPartnershipContribution,119588000.000,0.000,25896000.000,20092000.000
ProceedsFromSaleOfProductiveAssets,0.000,106000.000,506000.000,5303000.000
ProvisionForDoubtfulAccounts,,88000.000,-1000.000,26000.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,16308000.000,53527000.000,46859000.000,75094000.000
RepaymentsOfLongTermLinesOfCredit,,,269000000.000,179100000.000
RestrictedStockExpense,49000.000,1564000.000,2000000.000,2659000.000
RevenueFromRelatedParties,28928000.000,1011575000.000,,
Revenues,30829000.000,3501888000.000,2599867000.000,2222718000.000
SalesRevenueNet,30829000.000,3501888000.000,2599867000.000,2222718000.000
SellingGeneralAndAdministrativeExpense,4445000.000,22540000.000,24116000.000,23386000.000
UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,,-444000.000,-5821000.000,-22426000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,0.000,0.000,0.000,0.000
