,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
NetCashProvidedByUsedInInvestingActivities,-20412000.000,-274995000.000,-257585000.000,20923000.000,-225874000.000,-167071000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-20412000.000,-274995000.000,-257585000.000,20923000.000,-225874000.000,-167071000.000
NetCashProvidedByUsedInOperatingActivities,134282000.000,148890000.000,135959000.000,179244000.000,365485000.000,440265000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,134282000.000,148890000.000,135959000.000,179244000.000,365485000.000,440265000.000
NetIncomeLoss,,,,179512000.000,351897000.000,
NoncontrollingInterestInNetIncomeLossOtherNoncontrollingInterestsRedeemable,,,5200000.000,2641000.000,9169000.000,4424000.000
OperatingLeasesIncomeStatementMinimumLeaseRevenue,387499000.000,436965000.000,443535000.000,549531000.000,621121000.000,652629000.000
OtherComprehensiveIncomeLossNetOfTax,,192000.000,944000.000,875000.000,890000.000,598000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,-5117000.000,192000.000,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,944000.000,875000.000,890000.000,598000.000
OtherIncome,4085000.000,5838000.000,4603000.000,2853000.000,25570000.000,4002000.000
OtherNoncashIncomeExpense,20969000.000,20519000.000,46581000.000,41302000.000,64329000.000,46449000.000
PartnersCapitalAccountContributions,778998000.000,2374499000.000,2112936000.000,2461365000.000,3347260000.000,4490682000.000
PartnersCapitalAccountDistributions,,1976023000.000,2135675000.000,2785604000.000,4192345000.000,3858888000.000
PartnersCapitalAccountTreasuryUnitsPurchases,,,,,10000000.000,
PaymentsForProceedsFromInvestments,,,,-252916000.000,-520218000.000,-904517000.000
PaymentsForProceedsFromOtherInvestingActivities,,,,40000000.000,54475000.000,-14292000.000
PaymentsOfDebtExtinguishmentCosts,,,,6693000.000,0.000,0.000
PaymentsToAcquireEquityMethodInvestments,,,,,988000.000,25373000.000
PaymentsToAcquireInvestments,,,,0.000,758133000.000,977699000.000
PaymentsToAcquireProductiveAssets,49581000.000,43072000.000,75417000.000,94882000.000,89998000.000,127200000.000
PaymentsToAcquireRealEstate,,277060000.000,386775000.000,235120000.000,109633000.000,0.000
ProceedsFromCollectionOfLoansReceivable,28400000.000,,,,,
ProceedsFromIssuanceOfSecuredDebt,500000000.000,,0.000,,360018000.000,50383000.000
ProceedsFromIssuanceOfUnsecuredDebt,599543000.000,1751480000.000,1164000000.000,1908000000.000,2515000000.000,1325300000.000
ProceedsFromPartnershipContribution,775407000.000,2037115000.000,2112936000.000,2457365000.000,3201654000.000,4490682000.000
ProceedsFromRealEstateAndRealEstateJointVentures,,44297000.000,211048000.000,137059000.000,238083000.000,42316000.000
ProceedsFromSaleAndMaturityOfOtherInvestments,,-3516000.000,-26362000.000,,,
ProfitLoss,66481000.000,39006000.000,90730000.000,182153000.000,362764000.000,313300000.000
ProvisionForLoanAndLeaseLosses,-2425000.000,-472000.000,0.000,0.000,,
ProvisionForLoanLeaseAndOtherLosses,,,,,0.000,0.000
RealEstateAccumulatedDepreciationDepreciationExpense,,130333000.000,,,,
RealEstateImprovements,,42467000.000,89055000.000,93986000.000,93439000.000,123173000.000
RealEstateOtherAcquisitions,,306280000.000,386775000.000,208608000.000,329996000.000,0.000
RealEstateTaxExpense,77216000.000,90174000.000,96079000.000,127333000.000,143873000.000,152010000.000
RelatedPartyCosts,,15573000.000,18312000.000,23380000.000,26728000.000,25193000.000
RepaymentsOfSecuredDebt,219879000.000,192980000.000,0.000,396323000.000,326594000.000,119165000.000
RepaymentsOfUnsecuredDebt,84823000.000,1478284000.000,1014000000.000,1385898000.000,1706007000.000,2324608000.000
Revenues,463393000.000,528809000.000,567178000.000,678237000.000,925233000.000,975416000.000
SECScheduleIIIRealEstateAccumulatedDepreciationDepreciationExpense,,,131940000.000,162229000.000,175039000.000,183873000.000
SalesRevenueNet,459308000.000,522971000.000,562575000.000,675384000.000,899663000.000,971414000.000
SellingGeneralAndAdministrativeExpense,346000.000,339000.000,354000.000,345000.000,464000.000,720000.000
StockIssued1,,,,,109161000.000,0.000
StraightLineRent,,18821000.000,16442000.000,23317000.000,21378000.000,23768000.000
TenantReimbursements,68732000.000,76509000.000,75814000.000,90712000.000,95894000.000,104683000.000
TransferMortgagePayable,,50023000.000,0.000,0.000,,
TransferOfInvestments,,324858000.000,0.000,0.000,,68581000.000
UnrealizedGainLossOnInterestRateCashFlowHedgesPretaxAccumulatedOtherComprehensiveIncomeLoss,,-794000.000,,,-109000.000,-13000.000
