,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.003,0.003,0.007,-0.006,0.000
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.037,0.031,0.040,0.036,0.035
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,7000000.000,7000000.000,8000000.000,,
FairValueInputsDiscountRate,,0.060,0.060,0.060,0.060,
GainsLossesOnExtinguishmentOfDebt,,-47000000.000,,0.000,,-27000000.000
ImpairmentOfRealEstate,,,,17000000.000,0.000,11000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,1609000000.000,1733000000.000,1763000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,1391000000.000,1566000000.000,,,
IncomeTaxExpenseBenefit,,542000000.000,602000000.000,639000000.000,659000000.000,678000000.000
IncomeTaxesPaidNet,,607000000.000,750000000.000,861000000.000,848000000.000,801000000.000
IncreaseDecreaseInAccountsPayable,,-58000000.000,-1000000.000,-9000000.000,-79000000.000,5000000.000
IncreaseDecreaseInAccountsReceivable,,76000000.000,94000000.000,66000000.000,26000000.000,92000000.000
IncreaseDecreaseInAccruedTaxesPayable,,-9000000.000,-9000000.000,-9000000.000,-8000000.000,-14000000.000
IncreaseDecreaseInDueFromRelatedPartiesCurrent,,,119000000.000,100000000.000,-24000000.000,84000000.000
IncreaseDecreaseInDueToAffiliates,,,,,,-117000000.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,,0.000,,
IncreaseDecreaseInNotesPayableRelatedParties,,,53000000.000,0.000,0.000,
IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,,,,,,59000000.000
IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,,17000000.000,-34000000.000,-34000000.000,-1000000.000,-47000000.000
IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,,-61000000.000,,-1000000.000,30000000.000,-1000000.000
IncreaseDecreaseInOtherOperatingCapitalNet,,-9000000.000,-9000000.000,-2000000.000,1000000.000,-4000000.000
InterestCostsCapitalized,,-18000000.000,17000000.000,17000000.000,18000000.000,19000000.000
InterestCostsIncurred,,,467000000.000,481000000.000,491000000.000,497000000.000
InterestExpense,,443000000.000,450000000.000,464000000.000,473000000.000,478000000.000
InterestExpenseDebt,,461000000.000,,,,
InterestExpenseRelatedParty,,24000000.000,64000000.000,40000000.000,53000000.000,59000000.000
InterestPaidCapitalized,,18000000.000,17000000.000,17000000.000,18000000.000,19000000.000
InterestPaidNet,,513000000.000,513000000.000,505000000.000,497000000.000,488000000.000
LeaseAndRentalExpense,,,83000000.000,79000000.000,75000000.000,72000000.000
LossContingencyPatentsAllegedlyInfringedNumber,,,,,1.000,1.000
NetCashProvidedByUsedInContinuingOperations,,5000000.000,6000000.000,,,
NetCashProvidedByUsedInFinancingActivities,,-1241000000.000,-1326000000.000,-1558000000.000,-1374000000.000,-1316000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-1241000000.000,-1326000000.000,-1558000000.000,-1374000000.000,-1316000000.000
NetCashProvidedByUsedInInvestingActivities,,-1528000000.000,-1381000000.000,-1251000000.000,-1220000000.000,-1334000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-1528000000.000,-1381000000.000,-1251000000.000,-1220000000.000,-1334000000.000
NetCashProvidedByUsedInOperatingActivities,,2774000000.000,2713000000.000,2801000000.000,2591000000.000,2652000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,2774000000.000,2713000000.000,2801000000.000,2591000000.000,2652000000.000
NetIncomeLoss,,,964000000.000,,,
NetIncomeLossAvailableToCommonStockholdersBasic,,849000000.000,,970000000.000,1074000000.000,1085000000.000
NonoperatingIncomeExpense,,-514000000.000,-512000000.000,-503000000.000,-527000000.000,-559000000.000
NumberOfReportableSegments,,,,,,1.000
NumberOfReportingUnits,,,,,,1.000
OperatingExpenses,,6943000000.000,6675000000.000,6726000000.000,6704000000.000,6588000000.000
OperatingIncomeLoss,,1905000000.000,2078000000.000,2112000000.000,2260000000.000,2322000000.000
OperatingLeasesRentExpenseMinimumRentals,,93000000.000,,,,
OperatingLeasesRentExpenseSubleaseRentals1,,8000000.000,4000000.000,4000000.000,4000000.000,4000000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,0.000,,,
OtherNonoperatingIncomeExpense,,,2000000.000,1000000.000,-1000000.000,-22000000.000
PaymentsOfDebtExtinguishmentCosts,,,,0.000,2000000.000,0.000
PaymentsOfDividends,,1150000000.000,1325000000.000,1400000000.000,1350000000.000,1300000000.000
PaymentsToAcquireProductiveAssets,,1266000000.000,1264000000.000,1165000000.000,1247000000.000,1259000000.000
ProceedsFromIssuanceOfLongTermDebt,,896000000.000,752000000.000,483000000.000,495000000.000,1173000000.000
ProceedsFromRepaymentsOfNotesPayable,,701000000.000,,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,-80000000.000,,,,
ProceedsFromSaleOfPropertyHeldForSale,,133000000.000,2000000.000,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,14000000.000,3000000.000,9000000.000
ProvisionForDoubtfulAccounts,,74000000.000,65000000.000,64000000.000,78000000.000,80000000.000
RepaymentsOfLongTermCapitalLeaseObligations,,41000000.000,40000000.000,32000000.000,20000000.000,6000000.000
RepaymentsOfLongTermDebt,,1430000000.000,806000000.000,641000000.000,517000000.000,1189000000.000
RevenueFromRelatedParties,,1817000000.000,1935000000.000,2162000000.000,2407000000.000,2663000000.000
Revenues,,8848000000.000,8753000000.000,8838000000.000,8964000000.000,8910000000.000
RevenuesFromExternalCustomers,,7031000000.000,,,,
SalesRevenueNet,,8848000000.000,8753000000.000,8838000000.000,8964000000.000,6247000000.000
SellingGeneralAndAdministrativeExpense,,1166000000.000,1062000000.000,1086000000.000,1015000000.000,1022000000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,,0.000
