,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
FiniteLivedIntangibleAssetsTranslationAdjustments,,1000000.000,,4000000.000,,
FinitelivedIntangibleAssetsAcquired1,,,-3000000.000,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,2000000.000
ForeignCurrencyTransactionLossBeforeTax,,18000000.000,10000000.000,7000000.000,3000000.000,
GainLossOnPriceRiskDerivativesNet,,1000000.000,-1000000.000,-1000000.000,-2000000.000,
GainLossOnSaleOfPropertyPlantEquipment,,2000000.000,-47000000.000,0.000,4000000.000,7000000.000
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,,,4000000.000,7000000.000
GainsLossesOnExtinguishmentOfDebt,,,,-24000000.000,0.000,0.000
GoodwillAcquiredDuringPeriod,,,8000000.000,,74000000.000,6000000.000
GoodwillAllocationAdjustment,,36000000.000,,,,
GoodwillAndIntangibleAssetImpairment,,,,,94000000.000,6000000.000
GoodwillImpairmentLoss,,96000000.000,0.000,120000000.000,94000000.000,6000000.000
GoodwillTranslationAdjustments,,1000000.000,,3000000.000,-8000000.000,0.000
GoodwillTranslationAndPurchaseAccountingAdjustments,,,0.000,,,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,3000000.000,0.000,,
GrossProfit,1088000000.000,911000000.000,1020000000.000,1057000000.000,1074000000.000,1133000000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,46000000.000,0.000,0.000,,
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,46000000.000,,,,
ImpairmentOfLongLivedAssetsHeldForUse,,50000000.000,8000000.000,19000000.000,,
IncomeLossFromContinuingOperations,,,93000000.000,-168000000.000,-117000000.000,82000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-102000000.000,28000000.000,-64000000.000,-89000000.000,-51000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-66000000.000,-139000000.000,157000000.000,-105000000.000,-81000000.000,145000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,-37000000.000,129000000.000,-41000000.000,8000000.000,196000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,101000000.000,-161000000.000,-111000000.000,90000000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,0.750,-1.120,-0.710,0.490
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,-52000000.000,0.000,7000000.000,0.000
IncomeLossFromEquityMethodInvestments,37000000.000,34000000.000,34000000.000,48000000.000,56000000.000,59000000.000
IncomeTaxExpenseBenefit,17000000.000,29000000.000,56000000.000,56000000.000,30000000.000,55000000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-334000000.000,15000000.000,105000000.000,46000000.000,9000000.000
IncomeTaxReconciliationEquityInEarningsLossesOfUnconsolidatedSubsidiary,,-11000000.000,11000000.000,15000000.000,17000000.000,19000000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,13000000.000,-11000000.000,-24000000.000,-9000000.000,-21000000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,49000000.000,55000000.000,-37000000.000,-28000000.000,51000000.000
IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,,-34000000.000,0.000,42000000.000,31000000.000,1000000.000
IncomeTaxReconciliationNondeductibleExpenseOther,,,,,,8000000.000
IncomeTaxReconciliationOtherReconcilingItems,,8000000.000,0.000,7000000.000,9000000.000,16000000.000
IncomeTaxReconciliationRepatriationOfForeignEarnings,,27000000.000,5000000.000,7000000.000,6000000.000,14000000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,-1000000.000,3000000.000,4000000.000,0.000,0.000
IncomeTaxReconciliationTaxHolidays,,-9000000.000,14000000.000,2000000.000,10000000.000,8000000.000
IncomeTaxesPaidNet,,56000000.000,38000000.000,42000000.000,44000000.000,67000000.000
IncreaseDecreaseInAccountsPayable,87000000.000,-2000000.000,79000000.000,72000000.000,18000000.000,7000000.000
IncreaseDecreaseInAccountsReceivable,137000000.000,197000000.000,-1000000.000,47000000.000,10000000.000,-111000000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,,,17000000.000,28000000.000
IncreaseDecreaseInInventories,140000000.000,93000000.000,21000000.000,84000000.000,172000000.000,-5000000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-24000000.000,-38000000.000,-41000000.000,-41000000.000,62000000.000,-6000000.000
IncreaseDecreaseInPensionAndPostretirementObligations,-45000000.000,,,,,
IncreaseDecreaseInPostemploymentObligations,,-66000000.000,-72000000.000,-75000000.000,-68000000.000,-31000000.000
IndefiniteLivedIntangibleAssetsImpairmentLosses,,141000000.000,,,,
InterestExpense,127000000.000,128000000.000,99000000.000,120000000.000,138000000.000,145000000.000
InterestPaid,,106000000.000,77000000.000,111000000.000,133000000.000,139000000.000
LiabilitiesAssumed1,,,,10000000.000,,
LiabilitiesSubjectToCompromiseExpenseIncomeItems,,,4000000.000,0.000,0.000,
NetCashProvidedByUsedInFinancingActivities,-15000000.000,-22000000.000,242000000.000,35000000.000,627000000.000,-20000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-15000000.000,-22000000.000,242000000.000,35000000.000,627000000.000,-20000000.000
NetCashProvidedByUsedInInvestingActivities,-356000000.000,-427000000.000,-355000000.000,-735000000.000,-787000000.000,-400000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-356000000.000,-427000000.000,-355000000.000,-735000000.000,-787000000.000,-400000000.000
NetCashProvidedByUsedInOperatingActivities,241000000.000,-53000000.000,418000000.000,278000000.000,38000000.000,546000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,241000000.000,-53000000.000,418000000.000,278000000.000,38000000.000,546000000.000
NetIncomeLoss,-90000000.000,-117000000.000,41000000.000,-168000000.000,-110000000.000,82000000.000
NetIncomeLossAttributableToNoncontrollingInterest,7000000.000,7000000.000,8000000.000,7000000.000,6000000.000,8000000.000
OperatingIncomeLoss,,,,,1000000.000,231000000.000
OperatingLeasesRentExpenseNet,,56000000.000,63000000.000,70000000.000,84000000.000,84000000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,-111000000.000,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansTax,1000000.000,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansTaxPortionAttributableToParent,,27000000.000,,,0.000,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,1000000.000,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxPortionAttributableToParent,,2000000.000,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-124000000.000,,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax,,,232000000.000,-547000000.000,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,46000000.000,8000000.000,-1000000.000,0.000,3000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,56000000.000,-11000000.000,-248000000.000,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,-237000000.000,-145000000.000
OtherComprehensiveIncomeLossNetOfTax,,-111000000.000,220000000.000,-531000000.000,-181000000.000,-112000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-324000000.000,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,,,,,-5000000.000,2000000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,-111000000.000,224000000.000,-516000000.000,-181000000.000,-112000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,,29000000.000,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,213000000.000,-223000000.000,282000000.000,-56000000.000,-30000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax,,47000000.000,,,,
OtherComprehensiveIncomeLossTax,,,8000000.000,-21000000.000,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,,1000000.000,,,,
OtherNonoperatingExpense,,-1000000.000,-2000000.000,-4000000.000,,
OtherNonoperatingIncome,,,,,12000000.000,17000000.000
OtherNonoperatingIncomeExpense,-16000000.000,-26000000.000,-3000000.000,-11000000.000,-5000000.000,21000000.000
PaymentsForPostemploymentBenefits,,71000000.000,83000000.000,-108000000.000,27000000.000,
PaymentsForRestructuring,21000000.000,15000000.000,28000000.000,53000000.000,58000000.000,50000000.000
PaymentsOfDebtIssuanceCosts,,,4000000.000,,0.000,0.000
PaymentsToAcquireAdditionalInterestInSubsidiaries,,,,,,-5000000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,8000000.000,52000000.000,0.000,321000000.000,360000000.000,31000000.000
PaymentsToAcquireInterestInSubsidiariesAndAffiliates,,6000000.000,4000000.000,0.000,14000000.000,1000000.000
PaymentsToAcquireProductiveAssets,348000000.000,387000000.000,380000000.000,418000000.000,440000000.000,381000000.000
PaymentsToMinorityShareholders,,,500000.000,500000.000,500000.000,500000.000
PensionExpense,,25000000.000,42000000.000,45000000.000,45000000.000,43000000.000
ProceedsFromDivestitureOfBusinesses,,,,0.000,0.000,
ProceedsFromDivestitureOfBusinessesNetOfCashDivested,,,,,,-12000000.000
ProceedsFromDivestitureOfInterestInConsolidatedSubsidiaries,,,,,,2000000.000
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,,31000000.000,33000000.000,25000000.000,11000000.000,77000000.000
ProceedsFromIncomeTaxRefunds,,,,,,7000000.000
ProceedsFromInsuranceSettlementInvestingActivities,,13000000.000,0.000,0.000,,
ProceedsFromInsuranceSettlementOperatingActivities,,17000000.000,0.000,0.000,,
ProceedsFromIssuanceOfCommonStock,,,500000000.000,0.000,250000000.000,0.000
ProceedsFromLinesOfCredit,,,,,663000000.000,430000000.000
ProceedsFromLoanOriginations1,,,,2589000000.000,0.000,86000000.000
ProceedsFromRepaymentsOfOtherLongTermDebt,-4000000.000,,2000000.000,12000000.000,51000000.000,0.000
ProceedsFromRepaymentsOfShortTermDebt,16000000.000,6000000.000,23000000.000,0.000,-3000000.000,-2000000.000
ProceedsFromSaleOfEquityMethodInvestments,,,,,15000000.000,0.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,5000000.000,3000000.000,4000000.000,12000000.000,18000000.000
ProfitLoss,-83000000.000,-110000000.000,49000000.000,-161000000.000,-104000000.000,90000000.000
ProvisionForDoubtfulAccounts,,,,,13000000.000,5000000.000
ProvisionForLoanAndLeaseLosses,,,3000000.000,5000000.000,,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax,,,0.000,-10000000.000,,
RepaymentsOfLinesOfCredit,,,,,306000000.000,419000000.000
RepaymentsOfLongTermDebt,29000000.000,30000000.000,275000000.000,2544000000.000,28000000.000,115000000.000
ResearchAndDevelopmentExpense,,179000000.000,173000000.000,192000000.000,189000000.000,192000000.000
RestructuringAndRelatedCostExpectedCost,,17000000.000,,,,
RestructuringCharges,5000000.000,26000000.000,44000000.000,87000000.000,93000000.000,34000000.000
RestructuringCosts,,,,,89000000.000,
RestructuringCostsAndAssetImpairmentCharges,,,,,121000000.000,44000000.000
RestructuringReserveAccrualAdjustment,,1000000.000,4000000.000,1000000.000,4000000.000,7000000.000
RestructuringReserveSettledWithCash,,15000000.000,,,,
RestructuringReserveTranslationAdjustment,,,,4000000.000,6000000.000,2000000.000
RoyaltyIncomeNonoperating,,,8000000.000,7000000.000,6000000.000,7000000.000
SalesRevenueGoodsNet,6910000000.000,6664000000.000,6786000000.000,7317000000.000,7419000000.000,7434000000.000
SellingGeneralAndAdministrativeExpense,689000000.000,712000000.000,719000000.000,776000000.000,794000000.000,815000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000,,,,
StockIssuedDuringPeriodValueNewIssues,,,500000000.000,,250000000.000,
UndistributedEarnings,,719000000.000,824000000.000,902000000.000,879000000.000,778000000.000
UnrealizedGainLossOnInterestRateCashFlowHedgesPretaxAccumulatedOtherComprehensiveIncomeLoss,,10000000.000,,,,
UnrealizedLossOnForeignCurrencyDerivativesBeforeTax,,10000000.000,1000000.000,,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,10000000.000,6000000.000,10000000.000,6000000.000,6000000.000
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,300000000.000,-2000000.000,25000000.000,6000000.000,0.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,7000000.000,7000000.000,7000000.000,6000000.000,2000000.000
UnrecognizedTaxBenefitsIncreasesResultingFromForeignCurrencyTranslation,,1000000.000,1000000.000,5000000.000,5000000.000,1000000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,9000000.000,4000000.000,14000000.000,10000000.000,1000000.000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,,13000000.000,1000000.000,1000000.000,4000000.000,1000000.000
WeightedAverageNumberOfDilutedSharesOutstanding,,99400000.000,123400000.000,150000000.000,,
WeightedAverageNumberOfSharesOutstandingBasic,,98900000.000,123400000.000,150000000.000,164700000.000,169000000.000
