,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31
DepositsAssetsCurrent,23383067.000,14320357.000,12842852.000,7956858.000,6798356.000,7034952.000
DepositsAssetsNoncurrent,34601296.000,27930404.000,38537116.000,20623927.000,17285461.000,15389482.000
DueFromOtherRelatedPartiesCurrent,2889846.000,3116108.000,954845.000,947797.000,956166.000,958698.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,7553408.000,8198116.000,8865613.000
FiniteLivedIntangibleAssetsGross,,,,120748343.000,124983885.000,127278183.000
GrantsReceivable,,,,1993201.000,,
InventoryFinishedGoodsNetOfReserves,,,,40869058.000,25871962.000,24145075.000
InventoryNet,37141773.000,41944020.000,55266805.000,52431905.000,37979226.000,34600019.000
InventoryRawMaterialsNetOfReserves,,,,6162354.000,6466664.000,4684028.000
InventoryWorkInProcessNetOfReserves,,,,3878954.000,3955169.000,4202916.000
Liabilities,427193863.000,487062336.000,602320920.000,631269149.000,671197367.000,841471731.000
LiabilitiesAndStockholdersEquity,924292083.000,991268566.000,1116628136.000,1164977672.000,1218634903.000,1401085780.000
LiabilitiesCurrent,320900094.000,384672465.000,506695522.000,518372618.000,566274844.000,670374731.000
LongTermDebt,,,,152868310.000,153976249.000,188677479.000
LongTermDebtCurrent,11003434.000,16016419.000,30490586.000,44545316.000,52183597.000,45303004.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,52660887.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,23039967.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,5409275.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,20682523.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,52183597.000,
LongTermInvestments,472077.000,476122.000,476622.000,473111.000,477289.000,478553.000
LongTermLoansPayable,102810994.000,97261330.000,90848382.000,108322994.000,101792652.000,143374475.000
MinorityInterest,826111.000,827376.000,826079.000,1989855.000,876105.000,889380.000
NotesAndLoansReceivableNetCurrent,49226849.000,29171060.000,47975915.000,66263996.000,72369700.000,102110143.000
NotesPayableToBankCurrent,109474579.000,177627006.000,223392593.000,190304368.000,219333386.000,209955495.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,254196.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,107030.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,40136.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,107030.000,
OtherAssetsCurrent,408368.000,1545534.000,1665428.000,1166449.000,73413.000,699311.000
OtherAssetsNoncurrent,1118114.000,,,3595410.000,2554680.000,4452434.000
OtherInventoryNetOfReserves,,,,1521539.000,1685431.000,1568000.000
OtherLiabilitiesCurrent,786794.000,68773.000,68845.000,68338.000,84852.000,84943.000
OtherLiabilitiesNoncurrent,,1988693.000,1973567.000,1924863.000,2386002.000,2371185.000
OtherReceivablesNetCurrent,3471352.000,1081311.000,1671814.000,1675490.000,865060.000,977803.000
OtherShortTermBorrowings,,,,,,95710571.000
PledgedAssetsNotSeparatelyReportedOnStatementOfFinancialPosition,,,,112100000.000,181650364.000,191620720.000
PrepaidExpenseCurrent,392413.000,379633.000,304724.000,470228.000,449127.000,389955.000
PropertyPlantAndEquipmentNet,320205335.000,427929871.000,427971935.000,465795213.000,470447775.000,514193986.000
RestrictedCashAndCashEquivalentsAtCarryingValue,54732689.000,91444216.000,108518607.000,95880072.000,109954161.000,105866898.000
RetainedEarningsAccumulatedDeficit,224500373.000,234200071.000,246397386.000,268421547.000,278268748.000,288878462.000
RetainedEarningsAppropriated,,,,,34100000.000,
SecuredLongTermDebt,,,,92900000.000,109140085.000,134154317.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,787000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,12.720,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,0.490,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,787000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,12.720,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,0.490,
ShortTermBorrowings,105249729.000,115653574.000,155103470.000,210861343.000,228632849.000,246785205.000
StockholdersEquity,496272109.000,503378854.000,513481137.000,531718668.000,547437536.000,558724669.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,497098220.000,504206230.000,514307216.000,533708523.000,546561431.000,559614049.000
TemporaryEquityRedemptionPricePerShare,,,,,13.500,13.500
TreasuryStockShares,1822438.000,2798538.000,3166838.000,3166838.000,3166838.000,3166838.000
TreasuryStockValue,15797352.000,23131074.000,26225647.000,26225647.000,26225646.000,26225646.000
ValueAddedTaxReceivableCurrent,34942499.000,30472864.000,35741158.000,35320505.000,32719543.000,33410038.000
