,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
SellingGeneralAndAdministrativeExpense,91000000.000,87000000.000,89000000.000,,86000000.000,91000000.000,87000000.000,103000000.000,94000000.000,84000000.000,107000000.000,92000000.000,96000000.000,65000000.000,59000000.000,25000000.000,56000000.000,54000000.000,53000000.000,57000000.000,51000000.000,53000000.000
ShareBasedCompensation,,,,,6000000.000,,,,3000000.000,,,,3000000.000,,,,2000000.000,,,,2000000.000,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,,,,,44.550,44.550,44.550,-89.100,,,,,,,,,,,,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,,,,,74.080,74.080,74.080,-148.160,,,,,,,,,,,,,,
StandardAndExtendedProductWarrantyAccrualForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,,,,,1000000.000,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,,,,,98337.000,29847.000,,,,,,,,,,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,0.000,0.000,0.000,,,3000000.000,,,,0.000,5000000.000,,,,,,,,,,,
StockRepurchaseProgramAuthorizedAmount,,,,,300000000.000,,,,,,,,,,,,,,,,,
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount,,,,,125000000.000,125000000.000,875000000.000,,875000000.000,375000000.000,,,,,,,,,,,,
StockRepurchasedDuringPeriodShares,,,,,,,,,,,,,,,,,,,1211979.000,,,
StockRepurchasedDuringPeriodValue,,,,,,,,,0.000,500000000.000,0.000,,,500000000.000,,,500000000.000,0.000,,,125000000.000,-35000000.000
TaxAdjustmentsSettlementsAndUnusualProvisions,,,,,,,,,,,,,33000000.000,,,,8000000.000,,,,16000000.000,
UnrecognizedTaxBenefitsDecreasesResultingFromCurrentPeriodTaxPositions,,,,,,,,,,,,,,12000000.000,12000000.000,,,,,,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,,,,38000000.000,,,,,,,,14000000.000,,,,,,,,18000000.000,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,,,,2000000.000,2000000.000,,,1000000.000,,,,14000000.000,,,,7000000.000,,,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,,,,3000000.000,,,,,,,,2000000.000,,,,1000000.000,,,,1000000.000,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,,,,,,,,,,,,,,,,1000000.000,,,,,
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,6000000.000,,,,,,,,,,,,,,,,,,,,,
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,,,,,1000000.000,,,,,,,,,,,,,,,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,,,,,,,5000000.000,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,51900000.000,53700000.000,53800000.000,,51900000.000,50500000.000,50400000.000,-101700000.000,49600000.000,46200000.000,45400000.000,-94000000.000,45500000.000,44400000.000,41400000.000,-87900000.000,38500000.000,34400000.000,34400000.000,-71900000.000,33000000.000,32000000.000
WeightedAverageNumberOfSharesOutstandingBasic,51900000.000,53300000.000,53300000.000,,51600000.000,50000000.000,49400000.000,-101000000.000,48400000.000,46200000.000,44000000.000,-92800000.000,44400000.000,43400000.000,40500000.000,-86000000.000,38100000.000,34000000.000,34000000.000,-71100000.000,32500000.000,31500000.000
