,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,42400000.000,,,,30300000.000,31300000.000,33400000.000,43300000.000,158800000.000,154300000.000,154500000.000,153800000.000
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,,,,,,,,,,,,118900000.000
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,649000.000,649000.000,,,,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsOther,,,,,,,105100000.000,,,,108000000.000,105000000.000,110200000.000,116200000.000,113700000.000,113900000.000,112600000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,,19000.000,19000.000,57000.000,23000.000,23000.000,23000.000,21000.000,106000.000,18000.000,22000.000,22000.000,23000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,12000.000,13000.000,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,,2334000.000,2330000.000,268000.000,267000.000,261000.000,93000.000,1000.000,-758000.000,-1165000.000,,,,,
DeferredTaxAssetsValuationAllowance,,,,,35295000.000,35189000.000,31432000.000,31556000.000,31969000.000,32354000.000,31931000.000,31635000.000,32067000.000,36053000.000,38166000.000,37860000.000,44654000.000,45040000.000
DeferredTaxLiabilities,,,,,2419000.000,2407000.000,1586000.000,1595000.000,1627000.000,1655000.000,1219000.000,1196000.000,1233000.000,2721000.000,4792000.000,4800000.000,8049000.000,8218000.000
DeferredTaxLiabilitiesInvestments,,,,,,,,,,,,,,1191000.000,-22000.000,22000.000,-21000.000,-25000.000
DueFromRelatedPartiesCurrent,,,,,,,,,,,,,,,,,18000.000,36000.000
EmployeeRelatedLiabilitiesCurrent,,,,,,,40000.000,,,,47000.000,,,,46000.000,,,
EquityMethodInvestmentOwnershipPercentage,,,,,0.182,,,,,,,,,,,,,
EquityMethodInvestments,,,,,8000.000,,0.000,,,,,,,,,,,
GeneralPartnersContributedCapital,,,,,,,,,5000000.000,5000000.000,8500000.000,8500000.000,8500000.000,8500000.000,8500000.000,,,
Goodwill,,,,,,,,,,,,3400000.000,4200000.000,,,,,
Investments,,,,,,,,3350000.000,5200000.000,5200000.000,8700000.000,8700000.000,8700000.000,8700000.000,8700000.000,,,
LettersOfCreditOutstandingAmount,,,,,,,36000.000,,,,236000.000,,,,,,,
Liabilities,,,,,,,,98000.000,139000.000,926000.000,83000.000,62000.000,64000.000,256000.000,167000.000,153000.000,96000.000,
LiabilitiesAndStockholdersEquity,10349000.000,9832000.000,9247000.000,8785000.000,8374000.000,8032000.000,7703000.000,7172000.000,6335000.000,6185000.000,8273000.000,7187000.000,6151000.000,1679000.000,1344000.000,1047000.000,806000.000,626000.000
LiabilitiesCurrent,156000.000,176000.000,130000.000,134000.000,98000.000,60000.000,107000.000,98000.000,139000.000,926000.000,83000.000,62000.000,64000.000,256000.000,167000.000,153000.000,96000.000,77000.000
LongTermInvestments,7000.000,5000.000,9000.000,9000.000,8000.000,8000.000,,2907000.000,4120000.000,3581000.000,5987000.000,5148000.000,4308000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,31000.000,,,,74735.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,44198.000,,,,30537.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,30537.000,,,,,,,
OtherAssetsNoncurrent,398000.000,315000.000,321000.000,313000.000,309000.000,306000.000,295000.000,293000.000,301000.000,296000.000,282000.000,269000.000,258000.000,236000.000,223000.000,215000.000,207000.000,184000.000
OtherTaxCarryforwardDeferredTaxAsset,,,,,0.000,0.000,0.000,,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,70000.000,40000.000,138000.000,103000.000,76000.000,44000.000,105000.000,73000.000,238000.000,843000.000,125000.000,96000.000,83000.000,64000.000,43000.000,103000.000,53000.000,72000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,,,,,236000.000,236000.000,236000.000,236000.000,236000.000,236000.000,36000.000,36000.000,36000.000,
RetainedEarningsAccumulatedDeficit,-142401000.000,-142935000.000,-143476000.000,-143940000.000,-144318000.000,-144625000.000,-144998000.000,-145521000.000,-146418000.000,-147350000.000,-148632000.000,-149694000.000,-150731000.000,-155380000.000,-155623000.000,-155907000.000,-156099000.000,-156249000.000
SalesAndExciseTaxPayableCurrent,,,,,,,9000.000,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,,,,,,,,,0.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,55000.000,,,,,,,,0.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,0.100,,,,,,,,0.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,55000.000,,,,0.000,0.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,0.100,,,,,,,,,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,,,,,,,,,,,,0.000,,,
StockholdersEquity,10193000.000,9656000.000,9117000.000,8651000.000,8276000.000,7972000.000,7596000.000,,,,8190000.000,,,,1177000.000,,,549000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,7074000.000,6196000.000,5259000.000,8190000.000,7125000.000,6087000.000,1423000.000,1177000.000,894000.000,710000.000,
TaxCreditCarryforwardDeferredTaxAsset,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,
TreasuryStockShares,4002070.000,4002070.000,4002070.000,4002070.000,4002070.000,4002070.000,4002070.000,4002070.000,4002070.000,4002070.000,4002070.000,4002070.000,4002070.000,4002070.000,4002070.000,4002070.000,4002070.000,4002070.000
UnrecognizedTaxBenefits,,,,,,,0.000,,,,0.000,,,,0.000,,,
VariableInterestEntityEntityMaximumLossExposureAmount,,,,,,,,3340000.000,5300000.000,5300000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000
