,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
PaymentsToAcquirePropertyPlantAndEquipment,5400000.000,2600000.000,4200000.000,9300000.000,15100000.000,12400000.000,17700000.000,24000000.000,18200000.000,12600000.000,25300000.000,14900000.000,18600000.000,33600000.000,46700000.000,26300000.000,24800000.000,27600000.000,46100000.000,26100000.000
PensionContributions,,500000.000,,,,,,1200000.000,,,,1000000.000,,,,2000000.000,,,,1500000.000
PensionExpense,,2100000.000,,,,,,,,,,2500000.000,,,,2700000.000,,,,2900000.000
ProceedsFromCollectionOfNotesReceivable,0.000,,,,,,91400000.000,,,0.000,,,,,,,,,,
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,,,,,,,,,,,,,,,,,,0.000,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,,,100000.000,300000.000,0.000,300000.000,100000.000,-200000.000,0.000,0.000,400000.000
ProceedsFromIssuanceOfLongTermDebt,10000000.000,,350000000.000,0.000,,0.000,0.000,,,,,,,,,,,350000000.000,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,,400000.000,800000.000,,0.000,-100000.000,0.000,0.000,0.000,,,,,,,,,,
ProceedsFromPaymentsForOtherFinancingActivities,,,,,,,,,,,,,,100000.000,,100000.000,,,,
ProceedsFromRepaymentsOfShortTermDebt,-4500000.000,,0.000,0.000,,-100000.000,,,0.000,,,,,,,,,,,
ProceedsFromSaleOfAvailableForSaleSecurities,19100000.000,,,0.000,,,,,,,,,,,,,,,,
ProceedsFromSalesOfAssetsInvestingActivities,900000.000,8900000.000,200000.000,0.000,100000.000,1700000.000,15000000.000,100000.000,700000.000,12000000.000,400000.000,400000.000,0.000,0.000,100000.000,0.000,100000.000,,,
ProductWarrantyAccrualCurrencyTranslationIncreaseDecrease,,,,,,,,,500000.000,-800000.000,,-1300000.000,300000.000,800000.000,-300000.000,600000.000,,,,
ProductWarrantyAccrualPayments,5200000.000,2700000.000,1600000.000,4500000.000,2800000.000,2500000.000,3800000.000,2900000.000,2500000.000,3000000.000,3200000.000,3100000.000,2600000.000,2900000.000,3100000.000,3600000.000,3600000.000,4800000.000,2900000.000,3400000.000
ProductWarrantyAccrualPeriodIncreaseDecrease,,2400000.000,1500000.000,-1000000.000,-1100000.000,-4100000.000,-2000000.000,-400000.000,0.000,0.000,-10900000.000,,,,,,,,,3400000.000
ProductWarrantyAccrualPreexistingIncreaseDecrease,,,,,,,,,,,,,,,,,10900000.000,0.000,,
ProductWarrantyAccrualWarrantiesIssued,9800000.000,300000.000,200000.000,1400000.000,2600000.000,0.000,400000.000,200000.000,100000.000,3200000.000,100000.000,100000.000,200000.000,2600000.000,-2200000.000,100000.000,300000.000,200000.000,200000.000,200000.000
ProductWarrantyExpense,,,,-3000000.000,,-2300000.000,-3400000.000,-2700000.000,-2300000.000,100000.000,-3000000.000,-3000000.000,-2400000.000,-300000.000,,,,,,
ProfitLoss,-65600000.000,-11300000.000,-37300000.000,31300000.000,46100000.000,,,,,,,,,,,,,,,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax,,,,,,,2300000.000,900000.000,2800000.000,-6800000.000,42000000.000,-7200000.000,-100000.000,-11000000.000,28600000.000,5300000.000,1500000.000,1500000.000,-2300000.000,1700000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,,,,,,,,800000.000,900000.000,,1100000.000
ReclassificationFromAociCurrentPeriodTax,,,,,,,,,,,,,,,,,-700000.000,-600000.000,,-600000.000
RepaymentsOfLongTermDebt,100000.000,,-242100000.000,200000.000,,2600000.000,109500000.000,1100000.000,0.000,1100000.000,100000.000,1400000.000,0.000,800000.000,100000.000,1100000.000,6800000.000,274800000.000,459800000.000,1200000.000
Revenues,350600000.000,361500000.000,427800000.000,467800000.000,458700000.000,572600000.000,507400000.000,444700000.000,518500000.000,518100000.000,453500000.000,471700000.000,493000000.000,464900000.000,,504600000.000,582400000.000,596400000.000,,610900000.000
SalesRevenueNet,350600000.000,361500000.000,427800000.000,467800000.000,458700000.000,572600000.000,507400000.000,444700000.000,518500000.000,518100000.000,453500000.000,471700000.000,493000000.000,464900000.000,,504600000.000,582400000.000,596400000.000,,610900000.000
SellingGeneralAndAdministrativeExpense,26500000.000,31300000.000,30700000.000,30600000.000,36800000.000,35500000.000,33500000.000,40900000.000,35900000.000,31900000.000,40800000.000,38700000.000,37900000.000,38300000.000,37900000.000,42300000.000,46500000.000,47000000.000,47800000.000,48600000.000
SeveranceCosts,,,200000.000,200000.000,,,,,,,,,,,,,,,,
ShareBasedCompensation,1600000.000,2700000.000,1600000.000,1800000.000,2300000.000,2100000.000,2400000.000,2100000.000,2400000.000,2400000.000,2500000.000,2400000.000,2700000.000,2200000.000,2000000.000,3000000.000,3200000.000,3200000.000,3600000.000,4100000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,822000.000,,,,,,490000.000,,,,379000.000,,,,,,,,
StandardAndExtendedProductWarrantyAccrualForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,-100000.000,100000.000,,200000.000
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,,-1800000.000,,,,,,-700000.000,,,,300000.000,,,,,,,,
TangibleAssetImpairmentCharges,,0.000,,,,,,,,,,,,,,,,,,
TaxAdjustmentsSettlementsAndUnusualProvisions,,,,,,,,,,,,,1600000.000,1600000.000,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,134500000.000,136600000.000,137000000.000,142600000.000,-273600000.000,144100000.000,144000000.000,140800000.000,144000000.000,140800000.000,-284500000.000,,142300000.000,,,145200000.000,145200000.000,145400000.000,-290500000.000,145900000.000
WeightedAverageNumberOfSharesOutstandingBasic,134500000.000,136600000.000,137000000.000,137100000.000,-273600000.000,139100000.000,140000000.000,140800000.000,140800000.000,140800000.000,-281300000.000,142000000.000,142300000.000,142600000.000,-284500000.000,142900000.000,143400000.000,143700000.000,-286600000.000,144200000.000
WriteOffOfDeferredDebtIssuanceCost,,,-4500000.000,-4500000.000,,,500000.000,,,,,,,,,,,,,
