,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,1618000.000,,,,1817000.000,,,,1644000.000,,,,1644000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,1618000.000,,,,1824000.000,,,,1817000.000,,,,1644000.000,,,
FiniteLivedIntangibleAssetsNet,,,,,,,12325000.000,,,12089000.000,11943000.000,11534000.000,11108000.000,10614000.000,10164000.000,9650000.000,9269000.000,8867000.000,8445000.000,8060000.000,8145000.000,7751000.000
Goodwill,8341000.000,8215000.000,8117000.000,8168000.000,8583000.000,10095000.000,10387000.000,10313000.000,10351000.000,10431000.000,10532000.000,10537000.000,10510000.000,10346000.000,10259000.000,10033000.000,10081000.000,10086000.000,10045000.000,10089000.000,10062000.000,10089000.000
IntangibleAssetsNetExcludingGoodwill,7627000.000,7326000.000,7948000.000,10898000.000,11391000.000,12426000.000,12325000.000,11913000.000,11546000.000,12089000.000,11943000.000,11534000.000,11108000.000,10614000.000,10164000.000,9650000.000,9269000.000,8867000.000,8445000.000,8060000.000,,
InventoryFinishedGoods,,,,,,,6283000.000,,,,6690000.000,,,,,,,,,,,
InventoryFinishedGoodsNetOfReserves,,,,,6606000.000,6190000.000,,6230000.000,6186000.000,6831000.000,,6823000.000,7010000.000,6651000.000,6518000.000,7283000.000,9202000.000,10682000.000,9556000.000,8705000.000,10225000.000,8854000.000
InventoryGross,,,,,,,13737000.000,,,,14002000.000,,,,,,,,,,,
InventoryNet,14551000.000,15103000.000,14788000.000,15123000.000,14540000.000,13738000.000,13737000.000,13374000.000,13576000.000,14260000.000,14002000.000,15238000.000,15596000.000,15732000.000,15908000.000,17907000.000,20002000.000,22475000.000,22105000.000,22629000.000,24059000.000,24156000.000
InventoryRawMaterials,,,,,6862000.000,6725000.000,6674000.000,6212000.000,6369000.000,,6386000.000,,,,,,,,,,,
InventoryRawMaterialsNetOfReserves,,,,,,,,,,6292000.000,,7203000.000,7163000.000,7533000.000,8251000.000,8796000.000,8761000.000,10090000.000,10760000.000,11430000.000,12173000.000,13457000.000
InventoryWorkInProcess,,,,,1072000.000,823000.000,780000.000,932000.000,1021000.000,,926000.000,,,,,,,,,,,
InventoryWorkInProcessNetOfReserves,,,,,,,,,,1137000.000,,1212000.000,1423000.000,1548000.000,1139000.000,1828000.000,2039000.000,1703000.000,1789000.000,2494000.000,1661000.000,1845000.000
Land,,,,,,,1600000.000,,,,1600000.000,,,,5201000.000,,,,7164000.000,,,
LiabilitiesAndStockholdersEquity,80615000.000,81397000.000,76483000.000,76846000.000,77100000.000,81836000.000,88002000.000,91873000.000,97052000.000,102170000.000,108141000.000,113440000.000,117117000.000,123120000.000,127368000.000,131141000.000,136673000.000,143138000.000,144873000.000,139757000.000,148667000.000,156603000.000
LiabilitiesCurrent,9091000.000,8694000.000,8716000.000,8909000.000,8405000.000,9687000.000,10525000.000,12039000.000,11034000.000,11735000.000,11385000.000,13468000.000,12432000.000,14258000.000,13023000.000,15362000.000,15368000.000,17653000.000,16657000.000,13346000.000,14483000.000,14121000.000
LiabilitiesNoncurrent,,,,,,,,,,,,,,976000.000,1005000.000,974000.000,916000.000,865000.000,72000.000,74000.000,74000.000,74000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,2493000.000,,,,1590000.000,,,,104000.000,,,,1311000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,905000.000,,,,908000.000,,,,104000.000,,,,486000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,0.000,,,,0.000,,,,,,,,171000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,0.000,,,,0.000,,,,,,,,222000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,681000.000,,,,0.000,,,,,,,,218000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,907000.000,,,,682000.000,,,,,,,,214000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,0.000,,,,0.000,,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,,,,,,,,,,,,,3940000.000,3727000.000
PrepaidExpenseCurrent,1391000.000,1682000.000,1624000.000,1703000.000,1344000.000,1905000.000,2670000.000,2637000.000,2737000.000,2806000.000,2472000.000,3100000.000,3184000.000,4478000.000,5231000.000,5148000.000,4784000.000,3969000.000,4361000.000,4848000.000,,
PropertyPlantAndEquipmentGross,,,,,,,24581000.000,,,,28642000.000,,,,36853000.000,,,,47032000.000,,,
PropertyPlantAndEquipmentNet,5495000.000,5551000.000,5607000.000,5984000.000,6342000.000,6559000.000,14756000.000,15978000.000,16241000.000,16173000.000,16187000.000,16734000.000,16920000.000,17616000.000,25665000.000,29893000.000,31438000.000,33068000.000,34508000.000,36254000.000,39103000.000,41816000.000
RetainedEarningsAccumulatedDeficit,-23085000.000,-19375000.000,-17216000.000,-15307000.000,-12923000.000,-10357000.000,-7307000.000,-5182000.000,-2374000.000,298000.000,3835000.000,6634000.000,9838000.000,12409000.000,16569000.000,18776000.000,22503000.000,25476000.000,27033000.000,26778000.000,32180000.000,38806000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,,,,,,,,,,,,,,215114.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,,,5000000.000,,,,5500000.000,,,,5500000.000,,,,5500000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,703000.000,,,,1021000.000,,,,859000.000,,,,1698000.000,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,,,661000.000,,,,421000.000,,,,410000.000,,,,443000.000,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,,,,1143000.000,,,,788000.000,,,,682000.000,,,,623000.000,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,,,,,8.510,,,,9.800,,,,10.400,,,,11.220,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,,,,10.380,,,,11.520,,,,11.840,,,,12.180,,,
StandardProductWarrantyAccrual,,,,,,,29000.000,,,,23000.000,,,,19000.000,,,,18000.000,,,
StockholdersEquity,67443000.000,71560000.000,66706000.000,66959000.000,67768000.000,71273000.000,76867000.000,79275000.000,85510000.000,89978000.000,96350000.000,99617000.000,104381000.000,107886000.000,113340000.000,114805000.000,120389000.000,124620000.000,128144000.000,126337000.000,134110000.000,142408000.000
TaxCreditCarryforwardValuationAllowance,,,,,,,146000.000,,,,144000.000,,,,1173000.000,,,,1092000.000,,,
UnrecognizedTaxBenefits,,,,,1020000.000,1020000.000,1074000.000,1074000.000,1074000.000,1074000.000,1268000.000,1268000.000,1268000.000,1306000.000,1262000.000,1262000.000,1262000.000,1262000.000,379000.000,379000.000,379000.000,379000.000
ValuationAllowanceAmount,,,,,,,1434000.000,,,,,,,,,,,,,,,
ValuationAllowancesAndReservesBalance,,,,,160000.000,155000.000,185000.000,205000.000,185000.000,200000.000,200000.000,280000.000,315000.000,285000.000,300000.000,355000.000,420000.000,410000.000,1800000.000,315000.000,345000.000,345000.000
