,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
FilmCosts,653389.000,1616765.000,1468749.000,886050.000,1264441.000,4061196.000,3844190.000,3442526.000,3475606.000,3490395.000,3461223.000,3736678.000,5362889.000,5375906.000,2455354.000,2463540.000,786931.000,770333.000,775446.000,752627.000,749693.000,720077.000
FiniteLivedIntangibleAssetsNet,43663.000,40851.000,37944.000,34871.000,31651.000,28566.000,25532.000,22679.000,19555.000,16366.000,12983.000,9748.000,6500.000,3258.000,,,,,,,,
FixturesAndEquipmentGross,,,,,,,,2414.000,,,,2420.000,,,,2446.000,,,,2242.000,,
LeaseholdImprovementsGross,,,,0.000,,,,,,,,,,,,,,,,,,
Liabilities,422933.000,1053752.000,1031988.000,316160.000,287538.000,370016.000,553726.000,577000.000,520055.000,523304.000,492516.000,1431216.000,1335212.000,1395858.000,1293148.000,1312587.000,300206.000,542092.000,558511.000,568060.000,563388.000,618374.000
LiabilitiesAndStockholdersEquity,7062029.000,7645698.000,7644419.000,7159419.000,7074920.000,7080488.000,7263449.000,7629216.000,7569028.000,7584390.000,7459789.000,8752345.000,8674261.000,8710859.000,8650489.000,8776083.000,7477179.000,7472280.000,7501237.000,4459420.000,4401315.000,4208268.000
LiabilitiesCurrent,422933.000,1053752.000,1031988.000,316160.000,287538.000,370016.000,553726.000,577000.000,520055.000,523304.000,492516.000,1431216.000,1335212.000,1395858.000,1293148.000,1312587.000,300206.000,542092.000,558511.000,568060.000,563388.000,618374.000
LongTermInvestments,4054440.000,4085120.000,3162000.000,3170125.000,,,,,,,,,,,,,,,,,,
LongTermInvestmentsAndReceivablesNet,,,,,2848101.000,,0.000,,,,,,,,,,,,,,,
MachineryAndEquipmentGross,,,,,,,,94593.000,,,,94870.000,,,,95904.000,,,,87898.000,,
NotesAndLoansReceivableGrossCurrent,,,,,,,,1643637.000,,,,,,,,,,,,,,
NotesAndLoansReceivableGrossNoncurrent,,,,1423240.000,,,,,,,,,,,,,,,,,,
NotesAndLoansReceivableNetCurrent,1590588.000,1602624.000,1612620.000,1616764.000,1455927.000,,,,,,,,,,,,,,,,,
NotesReceivableNet,,,,,,1460063.000,1619698.000,1643637.000,1653494.000,1660530.000,1646651.000,2992023.000,1692804.000,1696913.000,4651503.000,4667012.000,4472363.000,4378033.000,4407094.000,2138702.000,2100376.000,2017404.000
NotesReceivableRelatedParties,,,,,,,,,,,,2992023.000,,,,2992023.000,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,10911.000,,,,55023.000,,,,31274.000,,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearThree,,,,,,,,,,,,,,,,11005.000,,,,10425.000,,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,,,,,,,,21897.000,,,,10911.000,,,,22009.000,,,,20849.000,,
OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,,,,,,,,,,,,,,,,22009.000,,,,,,
OtherAccountsPayableAndAccruedLiabilities,204475.000,218888.000,216660.000,226287.000,221706.000,227096.000,231574.000,262255.000,264408.000,259774.000,274007.000,372152.000,275840.000,261954.000,281012.000,290202.000,290804.000,297209.000,312022.000,286437.000,282851.000,283884.000
PrepaidExpenseAndOtherAssets,,,,,,,246324.000,267325.000,228606.000,188950.000,167742.000,46451.000,109752.000,173809.000,104237.000,227683.000,222583.000,218203.000,220039.000,,,
PrepaidExpenseAndOtherAssetsCurrent,415859.000,119476.000,994318.000,102309.000,2921200.000,90110.000,,,,,,,,,,,,,,,,
PrepaidExpenseAndOtherAssetsNoncurrent,,,,,,,,,,,,,,,,,,770333.000,775446.000,,,
PrepaidExpenseCurrent,,,,,,,,,,,,,,,,,,,,155020.000,154611.000,148139.000
PrepaidExpenseNoncurrent,,,,,,,,,,,,,,,,,,,,752627.000,749693.000,720077.000
PropertyPlantAndEquipmentGross,,,,309890.000,,,,325450.000,,,,326401.000,,,,329960.000,,,,302415.000,,
PropertyPlantAndEquipmentNet,43108.000,42190.000,34896.000,32161.000,30499.000,30146.000,28843.000,35322.000,33668.000,31938.000,29813.000,27986.000,26134.000,24332.000,22861.000,21779.000,20396.000,19403.000,19112.000,18142.000,17665.000,16577.000
PublicUtilitiesPropertyPlantAndEquipmentVehicles,,,,50587.000,,,,51699.000,,,,51850.000,,,,52416.000,,,,48040.000,,
ReceivableWithImputedInterestNetAmount,,,,,,,0.000,,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-5359108.000,-5459996.000,-5480576.000,-5268628.000,-5313556.000,-5409826.000,-5447561.000,-5215701.000,-5263126.000,-5283136.000,-5321315.000,-4977274.000,-4977372.000,-5036167.000,-5044451.000,-4977383.000,-4952105.000,-5061334.000,-5096304.000,-8041830.000,-8084205.000,-8186842.000
ShortTermBorrowings,,801312.000,801013.000,,,,,,,,,,,,,,,,,,,
StockholdersEquity,,,,,,6710472.000,6709723.000,7052216.000,7048973.000,7061086.000,6967273.000,7321129.000,7339049.000,7315001.000,7357341.000,7463496.000,7176973.000,6930188.000,6942726.000,3891360.000,3837927.000,3589894.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,6639096.000,6591946.000,6612431.000,6843259.000,6787382.000,6710472.000,6709723.000,7052216.000,7048973.000,7061086.000,6967273.000,7321129.000,7339049.000,7315001.000,7357341.000,7463496.000,7176973.000,6930188.000,6942726.000,3891360.000,3837927.000,3589894.000
Supplies,,,,2362.000,,,,,,,,,,,,,,,,,,
