,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,532000.000,441000.000,449000.000,457000.000,458000.000,444000.000,421000.000,401000.000,408000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,400000.000,408000.000,5179000.000,4542000.000,532000.000,441000.000,452000.000,469000.000,459000.000
LongTermDebtNoncurrent,7982000.000,7993000.000,7895000.000,6400000.000,6256000.000,6161000.000,10732000.000,9993000.000,5881000.000,5692000.000,5588000.000,5491000.000,5390000.000
NotesAndLoansReceivableNetNoncurrent,24493000.000,24493000.000,22343000.000,22343000.000,,,,,,,,,
NotesReceivableRelatedPartiesNoncurrent,,,,,22343000.000,22343000.000,22343000.000,22343000.000,22343000.000,22343000.000,22343000.000,22343000.000,22343000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,304000.000,,,,247000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,55000.000,,,,54000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,60000.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,58000.000,,,,59000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,56000.000,,,,58000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,55000.000,,,,56000.000,,,
OperatingLossCarryforwards,,,,,,36000000.000,,,,19900000.000,,,
OtherAssetsCurrent,33000.000,37000.000,8000.000,8000.000,8000.000,7000.000,13000.000,13000.000,13000.000,14000.000,13000.000,13000.000,9000.000
OtherAssetsNoncurrent,325000.000,293000.000,283000.000,278000.000,273000.000,268000.000,264000.000,259000.000,254000.000,249000.000,244000.000,239000.000,235000.000
OtherReceivables,,,,,1000.000,7000.000,,,,,,,
PrepaidExpenseCurrent,225000.000,60000.000,207000.000,58000.000,104000.000,51000.000,121000.000,153000.000,233000.000,66000.000,180000.000,334000.000,199000.000
PropertyPlantAndEquipmentNet,37000.000,33000.000,28000.000,23000.000,17000.000,11000.000,8000.000,6000.000,4000.000,2000.000,,,
RetainedEarningsAccumulatedDeficit,-95136000.000,-96138000.000,-93309000.000,-92626000.000,-91256000.000,-90520000.000,-90127000.000,-87405000.000,-85930000.000,-84747000.000,-82915000.000,-79253000.000,-76952000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,5450000.000,5450000.000,5450000.000,5480000.000,6730000.000,6730000.000,75000.000,120000.000,150000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,0.610,0.610,0.610,0.610,0.610,0.610,0.630,0.630,0.630
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,6760000.000,6760000.000,6760000.000,6760000.000,6760000.000,6760000.000,150000.000,150000.000,150000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,0.610,0.610,0.610,0.610,0.610,0.610,0.630,0.630,0.630
StockholdersEquity,-15142000.000,-15851000.000,-12821000.000,-11948000.000,-10388000.000,-9467000.000,-8884000.000,-5972000.000,-4307000.000,-3120000.000,-1283000.000,2469000.000,4973000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-2738000.000,-3447000.000,-417000.000,456000.000,2016000.000,2937000.000,3520000.000,6432000.000,8097000.000,9284000.000,11121000.000,14873000.000,17377000.000
TaxesPayableCurrent,,,,,,212000.000,212000.000,212000.000,212000.000,212000.000,286000.000,427000.000,525000.000
TreasuryStockShares,149744.000,149744.000,149744.000,149744.000,149744.000,149744.000,149744.000,149744.000,149744.000,149744.000,149744.000,149744.000,149744.000
TreasuryStockValue,104000.000,104000.000,104000.000,104000.000,104000.000,104000.000,104000.000,104000.000,104000.000,104000.000,104000.000,104000.000,104000.000
UnrecognizedTaxBenefits,,,,,,0.000,,,,0.000,,,
