,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,373902.000,598676.000,1157230.000,1042372.000,706300.000
InterestAndOtherIncome,,23420.000,370778.000,-90132.000,-24418.000,363851.000
InterestExpense,-207188.000,-201191.000,114193.000,,,
InterestExpenseDebt,,201842.000,115103.000,,,
InterestPaid,206965.000,201842.000,115103.000,,63762.000,
InventoryLIFOReservePeriodCharge,,,,271834.000,73041.000,438801.000
InvestmentIncomeInterest,-3441.000,,,,,
LitigationSettlementAmount,,,51000.000,78000.000,22000.000,18000.000
NetCashProvidedByUsedInFinancingActivities,-1203253.000,,-2919373.000,-9587366.000,-1556699.000,-180395.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-1203253.000,,-2919373.000,-9587366.000,-1556699.000,-180395.000
NetCashProvidedByUsedInInvestingActivities,-488920.000,,3052019.000,-300701.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-488920.000,,3052019.000,-300701.000,,
NetCashProvidedByUsedInOperatingActivities,138735.000,2179280.000,3497090.000,4012331.000,1022621.000,623779.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,138735.000,2179280.000,3497090.000,4012331.000,1022621.000,623779.000
NetIncomeLoss,2429648.000,3170801.000,3842200.000,2424152.000,376681.000,-1832024.000
NonoperatingIncomeExpense,-141286.000,-23420.000,370778.000,-90132.000,-24418.000,363851.000
NumberOfReportableSegments,,,2.000,2.000,2.000,2.000
OperatingExpenses,10616857.000,12019179.000,13932587.000,14364691.000,14080835.000,15709863.000
OperatingIncomeLoss,1849847.000,2757618.000,2195763.000,4679002.000,747039.000,-2548109.000
OperatingLeasesRentExpenseNet,,,10000.000,170000.000,74000.000,
OtherNonoperatingIncomeExpense,-345033.000,-224611.000,484971.000,,,
PaymentsForRepurchaseOfCommonStock,1134906.000,26834.000,36279.000,,,65468.000
PaymentsToAcquirePropertyPlantAndEquipment,488920.000,447900.000,504400.000,300701.000,463428.000,818588.000
PaymentsToAcquireWaterSystems,,85000.000,,,,
PensionContributions,,320276.000,353463.000,428242.000,425462.000,378497.000
ProceedsFromDivestitureOfBusinessesNetOfCashDivested,,-447900.000,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,3393919.000,,,
ProceedsFromStockOptionsExercised,,,,205400.000,23400.000,
ProvisionForDoubtfulAccounts,,-65202.000,78409.000,-84321.000,54147.000,-94828.000
RentalIncomeNonoperating,,385992.000,225161.000,,,
RepaymentsOfLongTermCapitalLeaseObligations,,,60808.000,162547.000,141328.000,114927.000
RepaymentsOfMediumTermNotes,,73697.000,2629215.000,,,
RepaymentsOfSecuredDebt,68347.000,,,,,
ResearchAndDevelopmentExpense,2260949.000,2524030.000,2645070.000,3379920.000,3957274.000,4046106.000
SalesRevenueGoodsNet,26823440.000,29594544.000,33825073.000,40337368.000,33109106.000,31326727.000
SellingAndMarketingExpense,4496825.000,4603316.000,4858239.000,5487192.000,5159805.000,5196331.000
ShareBasedCompensation,174139.000,309364.000,746062.000,356925.000,312776.000,699254.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardAcceleratedCompensationCost,,,393862.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,0.674,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,,,,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,0.016,,
StockIssuedDuringPeriodSharesRestrictedStockAwardForfeited,,176281.000,,,,
StockIssuedDuringPeriodValueStockOptionsExercised,,,,205400.000,23400.000,
StockOrUnitsAvailableForDistributions,,2000000.000,,2000000.000,2000000.000,2000000.000
StockRepurchasedDuringPeriodShares,,,,,977447.000,42995.000
StockRepurchasedDuringPeriodValue,-1134906.000,-777952.000,229350.000,9630219.000,1438771.000,65468.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,,,0.000,0.000,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,25138035.000,24632755.000,24534162.000,21800700.000,20378140.000,19170322.000
WeightedAverageNumberOfSharesOutstandingBasic,24963271.000,24258853.000,23935486.000,20643470.000,19335768.000,18464022.000
