,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
IncreaseDecreaseInAccruedIncomeTaxesPayable,19800000.000,-20000000.000,-9600000.000,5400000.000,-900000.000,3700000.000
IncreaseDecreaseInInventories,184300000.000,184600000.000,-220000000.000,55100000.000,8400000.000,-39600000.000
IncreaseDecreaseInOtherNoncurrentAssets,3300000.000,11700000.000,2100000.000,-2800000.000,2500000.000,-100000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,-13200000.000,11800000.000,200000.000,4800000.000,2700000.000,-3800000.000
IncreaseDecreaseInOtherOperatingCapitalNet,5200000.000,2300000.000,-18200000.000,3300000.000,5900000.000,-12800000.000
IncreaseDecreaseInRestrictedCash,3000000.000,15700000.000,9900000.000,-18600000.000,2900000.000,
InsuranceRecoveries,,3300000.000,9400000.000,10400000.000,3700000.000,400000.000
InterestAndDividendIncomeSecurities,,28400000.000,26400000.000,26600000.000,26500000.000,27200000.000
InterestCostsCapitalized,,1700000.000,1600000.000,2900000.000,1100000.000,1000000.000
InterestExpense,61900000.000,56300000.000,56100000.000,56700000.000,59000000.000,63200000.000
InterestPaidNet,67000000.000,65500000.000,55000000.000,53900000.000,56600000.000,60800000.000
InvestmentIncomeNet,,-50200000.000,26600000.000,26900000.000,,
LeaseAndRentalExpense,,16300000.000,15800000.000,16600000.000,16100000.000,16100000.000
NetCashProvidedByUsedInFinancingActivities,-299800000.000,96000000.000,-286200000.000,110200000.000,-10600000.000,-45500000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-299800000.000,96000000.000,-286200000.000,110200000.000,-10600000.000,-45500000.000
NetCashProvidedByUsedInInvestingActivities,-220900000.000,100900000.000,-56200000.000,-55100000.000,-57000000.000,-61600000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-220900000.000,100900000.000,-56200000.000,-55100000.000,-57000000.000,-61600000.000
NetCashProvidedByUsedInOperatingActivities,292400000.000,71900000.000,117100000.000,67300000.000,22500000.000,79800000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,292400000.000,71900000.000,117100000.000,67300000.000,22500000.000,79800000.000
NetIncomeLoss,217500000.000,159800000.000,-98000000.000,53800000.000,-133600000.000,-15900000.000
NetIncomeLossAttributableToNoncontrollingInterest,77500000.000,62300000.000,-28900000.000,25700000.000,-37500000.000,12900000.000
NetIncomeLossAttributableToParentDiluted,,141400000.000,,,,
NoncontrollingInterestIncreaseFromBusinessCombination,,,61500000.000,,,
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,,-500000.000,200000.000,,
OperatingIncomeLoss,,345400000.000,-138700000.000,170200000.000,-5400000.000,81200000.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,12900000.000,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-28200000.000,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,23000000.000,5900000.000,-81800000.000,-55500000.000,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,-20800000.000,10300000.000,-22100000.000,-7500000.000,4000000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,-11600000.000,5100000.000,-11300000.000,-4100000.000,2100000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,-1800000.000,200000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,,,,-1700000.000,200000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,19600000.000,7500000.000,-105800000.000,-77000000.000,-14500000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationNetOfTax,,-7200000.000,,,,
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,4900000.000,5500000.000,-16900000.000,-17300000.000,-3400000.000
OtherComprehensiveIncomeLossNetOfTax,,-40200000.000,53100000.000,-202000000.000,-74400000.000,-30900000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-33600000.000,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,-18700000.000,34000000.000,-140600000.000,-48400000.000,-24900000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,-8400000.000,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,700000.000,-200000.000,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,4100000.000,,-1000000.000,,
OtherGeneralExpense,,45300000.000,105300000.000,38800000.000,,
OtherIncome,56900000.000,70600000.000,88000000.000,42000000.000,32000000.000,39400000.000
OtherNoncashIncomeExpense,-1300000.000,3100000.000,-6500000.000,-8000000.000,-7800000.000,-1900000.000
OtherNonoperatingIncome,,2100000.000,1200000.000,1600000.000,2700000.000,1500000.000
OtherOperatingIncome,2141000000.000,,,,,
PaymentsForProceedsFromOtherInvestingActivities,8000000.000,-7100000.000,100000.000,-500000.000,-400000.000,500000.000
PaymentsForRepurchaseOfCommonStock,9500000.000,,0.000,,,
PaymentsForRepurchaseOfEquity,,,700000.000,,,
PaymentsOfDividendsCommonStock,53700000.000,65000000.000,67900000.000,37300000.000,27100000.000,27100000.000
PaymentsOfDividendsMinorityInterest,29300000.000,18600000.000,18200000.000,18900000.000,15000000.000,21600000.000
PaymentsOfFinancingCosts,100000.000,7200000.000,,6100000.000,,
PaymentsToAcquireBusinessesNetOfCashAcquired,4800000.000,,5300000.000,,,
PaymentsToAcquireInvestments,272800000.000,,,,,
PaymentsToAcquireMarketableSecurities,6900000.000,,,16300000.000,13600000.000,11400000.000
PaymentsToAcquirePropertyPlantAndEquipment,146200000.000,98800000.000,74600000.000,72700000.000,54600000.000,58900000.000
PaymentsToFundLongtermLoansToRelatedParties,11200000.000,52800000.000,,,,
ProceedsFromCollectionOfLoansReceivable,,,3000000.000,,,
ProceedsFromDivestitureOfBusinesses,300000.000,58000000.000,0.000,,,
ProceedsFromIssuanceOfCommonStock,300000.000,,100000.000,,,
ProceedsFromIssuanceOfLongTermDebt,,,,,,312200000.000
ProceedsFromLegalSettlements,,15600000.000,0.000,,,
ProceedsFromOtherDebt,121300000.000,732800000.000,493800000.000,515600000.000,,
ProceedsFromPaymentsForLongTermLoansForRelatedParties,,64000000.000,,,,
ProceedsFromRepaymentsOfDebt,,,,,84900000.000,
ProceedsFromSaleAndCollectionOfMortgageNotesReceivable,15000000.000,,,,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,5000000.000,,,,,
ProceedsFromSaleOfAvailableForSaleSecurities,251000000.000,,,,15000000.000,10700000.000
ProceedsFromSaleOfPropertyHeldForSale,,,1600000.000,,,
ProfitLoss,295000000.000,222100000.000,-126900000.000,79500000.000,-171100000.000,-3000000.000
RepaymentsOfLongTermDebt,,,,,53400000.000,309000000.000
RepaymentsOfOtherDebt,328800000.000,546000000.000,693300000.000,343100000.000,,
ResearchAndDevelopmentExpense,,19000000.000,18000000.000,19000000.000,16000000.000,13000000.000
Revenues,4282000000.000,2157900000.000,1951600000.000,1904600000.000,1564900000.000,1606200000.000
SalesRevenueNet,2084100000.000,2087300000.000,1863600000.000,1862600000.000,1532900000.000,1566800000.000
SellingGeneralAndAdministrativeExpense,278600000.000,273300000.000,375100000.000,276100000.000,269700000.000,260200000.000
ShippingHandlingAndTransportationCosts,,89000000.000,,,,
StockholdersEquityOther,-4400000.000,-100000.000,,,,
TreasuryStockValueAcquiredCostMethod,8700000.000,,,,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,,,,,2300000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,900000.000,1300000.000,1200000.000,1300000.000,1600000.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,11000000.000,11300000.000,3600000.000,6400000.000,11000000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,1100000.000,500000.000,-19600000.000,,
UnrecognizedTaxBenefitsIncreasesResultingFromSettlementsWithTaxingAuthorities,,-100000.000,,,,
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,,1800000.000,-3400000.000,700000.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,342000000.000,342000000.000,342000000.000,342000000.000
