,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
PreferredStockAdditionalSeriesParOrStatedValuePerShare,0.010,0.010,0.010,0.001,,0.001,,0.001,0.001,0.001,,,,,,,,,,,
PreferredStockAdditionalSeriesSharesAuthorized,162857.000,162857.000,162857.000,,,,,,,,,,,,,,,,,,
PreferredStockAdditionalSeriesSharesIssued,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,
PreferredStockAdditionalSeriesSharesOutstanding,0.000,0.000,0.000,,0.000,,,,0.000,,,,,,,,,,,,
PreferredStockAdditionalSeriesValue,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,
PreferredStockAdditionalSeriesValueOutstanding,1000000.000,1000000.000,,,,,,,,,,,,,,,,,,,
PreferredStockLiquidationPreference,,,10.000,,,,,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,1000000.000,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,10000.000,10000.000,10000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,,,,,,
PropertyPlantAndEquipmentNet,,,,,,,,,,,,,,,,,34832.270,33834.000,33834.000,31838.000,
PropertyPlantAndEquipmentNetExcludingCapitalLeasedAssets,,,,,,,,,,,,,,,,,15686.820,15687.000,15687.000,15687.000,
RetainedEarningsAccumulatedDeficit,-46974719.000,-46974719.000,-46974719.000,-46974719.000,-46974719.000,-46974719.000,-46974719.000,-46974719.000,-46974719.000,-46974719.000,-46974719.000,-46974719.000,-47099210.000,-47099685.000,-47109318.000,,-4906848.000,-4874463.000,-5277621.000,-5357734.000,-5433798.000
StockholdersEquity,-12404.000,-28394.000,-30854.000,-36543.000,-44412.000,-49505.000,79.000,-3351.000,-6329.000,-10778.000,-16413.000,-19795.000,-22626.000,-23101.000,-32734.000,,-1394828.000,-1600866.000,-1688126.000,-1586985.000,-1320253.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,-32734.000,,-1394829.000,-1600866.000,-1688127.000,-1586985.000,-1320254.000
TaxCreditCarryforwardAmount,,,77135.000,,90693.000,95786.000,101786.000,105216.000,108194.000,112643.000,118278.000,121660.000,124491.000,124966.000,134599.000,,,,,,
