,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
CommonStockSharesIssued,2564828.000,2553878.000,2569831.000,2570214.000,2583709.000,2596047.000,2598325.000,2585321.000,2571998.000,,2600232.000,2599382.000,2599041.000
CommonStockSharesOutstanding,2564828.000,2553878.000,2569831.000,2570214.000,2583709.000,2596047.000,2598325.000,2585321.000,2571998.000,,2600232.000,2599382.000,2599041.000
CommonStockValue,6412070.000,6384695.000,6424578.000,6425535.000,6459273.000,6490117.000,6495812.000,6463303.000,6429995.000,,6500580.000,6498455.000,6497603.000
ContractReceivableRetainageDueOneYearOrLess,,,,,225000.000,170000.000,96900.000,196000.000,183000.000,182500.000,171200.000,171200.000,171200.000
DeferredTaxAssetsNetCurrent,735000.000,735000.000,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,660000.000,660000.000,660000.000,660000.000
DeferredTaxAssetsNetNoncurrent,17539093.000,19373093.000,18416410.000,16886410.000,15741410.000,14964458.000,14921458.000,15442458.000,15298458.000,8179577.000,6960577.000,6694577.000,6742576.000
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,,,,-6600000.000,,,,,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,2052000.000,,,,2052000.000,,,
DeferredTaxLiabilitiesOtherComprehensiveIncome,,,,,,,,,,6744000.000,,,
DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,,,,,4716000.000,,6508000.000,5860000.000,5872000.000,,8104000.000,8536000.000,8364000.000
DefinedBenefitPensionPlanLiabilitiesNoncurrent,13149064.000,13103606.000,13676003.000,14185503.000,12754189.000,13241529.000,13356051.000,12906273.000,12456494.000,8009127.000,8007127.000,7363343.000,5167675.000
DefinedBenefitPlanAccumulatedBenefitObligation,,,,,,41447396.000,,,,,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeMinimumPensionLiabilityAfterTax,,,,,,-601778.000,,,,,,,
DefinedBenefitPlanFairValueOfPlanAssets,,,,,,29778983.000,,,,36107226.000,,,
DividendsPayableCurrent,,,1846272.000,,,923136.000,,,,912394.000,,,
EmployeeRelatedLiabilitiesCurrent,,,3232168.000,,,3284587.000,,,,3193320.000,,,
EquityMethodInvestments,,,,,,,,,,3428633.000,3377407.000,3906647.000,4008136.000
IncomeTaxesReceivable,1520677.000,1135677.000,353199.000,1206199.000,16805.000,1441206.000,1968977.000,0.000,0.000,0.000,913771.000,,
InventoryFinishedGoods,5149030.000,2355242.000,3963233.000,4806143.000,3898183.000,5385586.000,5719486.000,5323967.000,3015431.000,4420327.000,5826900.000,5612252.000,4031293.000
InventoryLIFOReserve,,,,,,3200000.000,,,,4400000.000,,,
InventoryNet,30927541.000,27353240.000,27862365.000,29246378.000,29816323.000,32754804.000,34068417.000,33461805.000,30212015.000,31263746.000,32181042.000,31474252.000,30986451.000
InventoryRawMaterials,7091146.000,7086579.000,6416618.000,6658379.000,6717052.000,6760554.000,7591610.000,7417404.000,7495147.000,6570913.000,6550908.000,6309997.000,5886894.000
InventoryWorkInProcess,1847228.000,1383009.000,1353361.000,807422.000,2392447.000,3040112.000,3021710.000,2802353.000,2006587.000,3595223.000,2518317.000,2325969.000,3600643.000
LIFOInventoryAmount,,,,,,8400000.000,,,,8000000.000,,,
LiabilitiesAndStockholdersEquity,178059704.000,174573807.000,173654810.000,175924286.000,178796226.000,181288145.000,188210242.000,187311512.000,180820354.000,174105862.000,175658266.000,183207346.000,182408795.000
LiabilitiesCurrent,21719067.000,21462410.000,21275049.000,23317272.000,23300570.000,19740846.000,15627353.000,17305508.000,17061806.000,14685811.000,13964746.000,16758478.000,17649116.000
LineOfCreditFacilityAmountOutstanding,,,,,,100000.000,,,,,,,
LinesOfCreditCurrent,7574661.000,6388069.000,4844469.000,6823843.000,5718954.000,0.000,,,,,,,
LongLivedAssetsHeldForSaleProceedsFromSale,,,,,,,,,3800000.000,6600000.000,,,
LongTermDebt,,,,,,10921781.000,,,,13489735.000,,,
LongTermDebtCurrent,2873145.000,3071490.000,,,2991621.000,1237816.000,1428571.000,1428571.000,1428571.000,1428571.000,1428571.000,1428571.000,1428571.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,0.000,,,,0.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,1237816.000,,,,1428571.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,4897058.000,,,,0.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,1383447.000,,,,4285716.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,1774413.000,,,,1497855.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,1629047.000,,,,6277593.000,,,
LongTermDebtNoncurrent,9079210.000,8276077.000,7303137.000,,4906806.000,9683965.000,22023118.000,19655425.000,12642027.000,12061164.000,15010222.000,15423268.000,10921867.000
OtherAssetsNoncurrent,1904441.000,1862716.000,1801356.000,1729532.000,1535525.000,1483475.000,1439481.000,1392648.000,1345226.000,4757265.000,4766468.000,1208197.000,3092868.000
OtherInventorySupplies,11898371.000,12052495.000,11892887.000,12315510.000,12183504.000,13244419.000,13166174.000,13382548.000,13261676.000,12794198.000,12959807.000,12963621.000,13236996.000
OtherLiabilities,,,,,,500000.000,,,,700000.000,,,
OtherLiabilitiesCurrent,,,2210549.000,,,1883211.000,,,,1351202.000,,,
OtherLongTermDebtCurrent,,,175000.000,175000.000,175000.000,175000.000,175000.000,175000.000,175000.000,175000.000,175000.000,175000.000,175000.000
OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent,35557759.000,36100750.000,33327243.000,33744926.000,34156316.000,36262992.000,36611347.000,36947948.000,37217647.000,24917379.000,25146717.000,25101555.000,25231702.000
OtherTaxCarryforwardDeferredTaxAsset,,,,,,978000.000,,,,917000.000,,,
PrepaidExpenseCurrent,599533.000,1050964.000,631461.000,1116806.000,698719.000,658369.000,1246775.000,1124927.000,1050633.000,1042033.000,1732596.000,1814737.000,1835611.000
PropertyPlantAndEquipmentGross,,,,,,276288383.000,,,,276416802.000,,,
PropertyPlantAndEquipmentNet,87167973.000,87453660.000,86719411.000,85571904.000,82614987.000,83179004.000,87915366.000,81815217.000,81415534.000,80940604.000,81027077.000,86083779.000,85254822.000
ReceivablesNetCurrent,15674406.000,18174393.000,15970034.000,15285459.000,21431607.000,17235220.000,18247767.000,20290669.000,17679824.000,12139618.000,13831680.000,18525328.000,17919793.000
RestrictedCashAndCashEquivalents,,,,,2570505.000,,,,,,,,
RetainedEarningsAccumulatedDeficit,97939977.000,97840337.000,97751202.000,95511867.000,99262827.000,97214376.000,95275157.000,95887901.000,96553328.000,98518546.000,95699369.000,100247941.000,105536192.000
SecuredDebtCurrent,,,2920023.000,2943593.000,,,,,,,,,
SecuredLongTermDebt,,,,6514542.000,,,,,,,,,
SegmentReportingInformationNetAssets,,,,,134561636.000,133827397.000,141478325.000,142757587.000,134990732.000,125386001.000,,,
ShortTermInvestments,10166.000,10166.000,,,,,,,,,,,
StockholdersEquity,98554604.000,95630964.000,98073378.000,98162043.000,103678345.000,102358813.000,100592373.000,100496358.000,101442380.000,114432381.000,113529454.000,118560702.000,123438435.000
TaxesPayableCurrent,,,,,,1050419.000,,,,794142.000,,,
UnbilledContractsReceivable,,,,,,1231000.000,,,,0.000,,,
