,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31
RetainedEarningsAccumulatedDeficit,-184119000.000,-175592000.000,-167047000.000,-158311000.000,-148673000.000,-139696000.000,-124219000.000,-112344000.000,-104067000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,1388996.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,5.710,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,7541000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,3760506.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,5.800,,8.470,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,,1388996.000,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,,,3760506.000,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,2991000.000,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,,,,5.710,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,,,5.800,,,
StockholdersEquity,434949000.000,427676000.000,426284000.000,429035000.000,429357000.000,424321000.000,440491000.000,450588000.000,457573000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,434949000.000,427676000.000,426284000.000,429035000.000,429357000.000,424321000.000,440491000.000,450588000.000,457573000.000
SummaryOfInvestmentsOtherThanInvestmentsInRelatedPartiesFairValue,,,,,588973000.000,,,,
UnrecognizedTaxBenefits,,,,,,1537000.000,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,0.000,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,0.000,,,
ValuationAllowancesAndReservesBalance,,,,,9354000.000,9312000.000,10036000.000,9538000.000,9293000.000
