,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
OperatingLossCarryforwards,,,,,,16695000.000,,16695000.000,,17105000.000,,,
OperatingLossCarryforwardsValuationAllowance,,,,,,7568000.000,,6320000.000,,,,,
OtherAccruedLiabilitiesCurrent,,,,,,60000.000,,,,66000.000,,,
OtherAssets,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,15000.000,6000.000,6000.000,6000.000,6000.000,,
OtherAssetsNoncurrent,,,,,,,,,,,,6000.000,6000.000
OtherEmployeeRelatedLiabilitiesCurrent,,,,,,,,,,53000.000,,,
PrepaidExpenseAndOtherAssetsCurrent,60000.000,64000.000,57000.000,89000.000,82000.000,102000.000,97000.000,116000.000,88000.000,72000.000,97000.000,96000.000,85000.000
PropertyPlantAndEquipmentGross,,,,,,1052000.000,,,,1077000.000,,,
PropertyPlantAndEquipmentNet,126000.000,122000.000,112000.000,106000.000,98000.000,81000.000,82000.000,67000.000,54000.000,48000.000,52000.000,53000.000,68000.000
PropertyPlantAndEquipmentOther,,,,,,,,,,,12000.000,4000.000,
RetainedEarningsAccumulatedDeficit,-32392000.000,-32371000.000,-32356000.000,-32327000.000,-32323000.000,-32303000.000,-32283000.000,-30932000.000,-31022000.000,-30968000.000,-30921000.000,-30882000.000,-30795000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,2034000.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,0.110,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,3052194.000,,,,3040069.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,0.210,,,,0.140,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,120481.000,,,,125169.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,5085944.000,,,,5683444.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,,,0.150,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,,1223000.000,,,,626000.000,,,
SharePrice,,,,,,0.190,,,,0.170,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,88781.000,,,,132119.000,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,,,,,,,,2643000.000,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,,,0.110,,,
StockholdersEquity,1142000.000,1185000.000,1225000.000,1273000.000,1295000.000,1335000.000,1377000.000,2750000.000,2680000.000,2761000.000,2839000.000,2910000.000,3027000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1142000.000,1185000.000,1225000.000,1273000.000,1295000.000,1335000.000,1377000.000,2750000.000,2680000.000,2761000.000,2839000.000,2910000.000,3027000.000
TreasuryStockShares,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000
TreasuryStockValue,-49000.000,-49000.000,-49000.000,49000.000,49000.000,49000.000,49000.000,49000.000,49000.000,49000.000,49000.000,49000.000,49000.000
