,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,,434447.000,,,,373024.000,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,881808.000,,,,423259.000,,,,434904.000,,,,
LongTermNotesPayable,10406.000,10406.000,3828.000,2369.000,859.000,447548.000,,503985.000,466432.000,488865.000,391969.000,458008.000,450425.000,442724.000,434904.000,426714.000,,,
NotesAndLoansPayableCurrent,,,,,,,,,,,,,,,807928.000,,,,298634.000
NotesPayable,,,,,,,881808.000,,,,,,,,807928.000,,,,950930.000
NotesPayableCurrent,,,,,,,-766351.000,,,,,,,,-248251.000,,,,652296.000
NotesPayableRelatedPartiesClassifiedCurrent,799997.000,805498.000,,,,,226988.000,,389394.000,,,,,,,,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,1108796.000,,,,391969.000,,,,373024.000,300883.000,306352.000,311762.000,298634.000
NotesPayableRelatedPartiesNoncurrent,,,,,,,,,,,,,,,1056179.000,,,,950930.000
NotesReceivableNet,,,,,,,,,,,,,,,,249665.000,249665.000,249665.000,
NotesReceivableRelatedParties,,,,,,,,,,,,,,,,272882.000,288372.000,301896.000,1009792.000
NotesReceivableRelatedPartiesCurrent,1009792.000,1009792.000,1009792.000,1009792.000,1009792.000,1009792.000,1009792.000,1009792.000,1009792.000,1009792.000,1009792.000,1009792.000,1009792.000,1009792.000,1009792.000,1009792.000,1009792.000,1009792.000,1009792.000
OperatingLossCarryforwards,,,,,,,35406000.000,,,,35575100.000,,,,35759900.000,,,,19655000.000
OtherAssets,,,,15314.000,18561.000,3272.000,,4146.000,4146.000,7637.000,4578.000,89046.000,56099.000,66458.000,59364.000,71237.000,53427.000,83109.000,65300.000
OtherAssetsNoncurrent,8946.000,17239.000,11564.000,10080.000,5673.000,3272.000,3080.000,4146.000,4146.000,7637.000,4578.000,6546.000,4124.000,4885.000,4364.000,5237.000,3927.000,,
OtherLongTermNotesPayable,,,815998.000,857495.000,940065.000,440952.000,881808.000,916046.000,494990.000,456072.000,465737.000,379560.000,361918.000,512716.000,373024.000,350362.000,332692.000,299581.000,298634.000
OtherNotesPayableCurrent,1321323.000,1317243.000,1047753.000,906480.000,765064.000,771319.000,539363.000,256769.000,285000.000,257296.000,246460.000,246909.000,247350.000,247797.000,248251.000,248726.000,667843.000,660129.000,652296.000
OtherReceivables,,,,,,,,,,,,,,,,350341.000,372473.000,394140.000,
OtherReceivablesGrossCurrent,,,,,,,,,,,,,,,,235442.000,235442.000,235442.000,
OtherReceivablesNetCurrent,98693.000,109819.000,123951.000,139200.000,157665.000,163840.000,,,,,,,,,,493307.000,493307.000,493307.000,
PartnersCapitalDeferredCompensation,,,,,,,,,,,,,,,232400.000,58100.000,,,
PostconfirmationAdditionalPaidInCapital,,,,,,,,,,,,,,,,,216988.000,216988.000,
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PrepaidExpense,,,4966.000,,,,,,,,,,,,,,,,
PrepaidExpenseCurrent,,,,4966.000,4995.000,4501.000,4481.000,50579.000,57748.000,23259.000,3082.000,,,,,191.000,191.000,191.000,10193.000
PropertyPlantAndEquipmentGross,,,,,,,5400082.000,,,,5476781.000,,,,5495621.000,,,,5516062.000
PropertyPlantAndEquipmentNet,3009522.000,2962824.000,2918692.000,2872654.000,2834469.000,2802247.000,2775828.000,2745165.000,2708991.000,2659814.000,2655230.000,2621554.000,2573430.000,2530960.000,2518990.000,2500513.000,2461333.000,2421371.000,2380718.000
RelatedPartyTransactionDueFromToRelatedParty,,,,,,,,,,,,,,,,,,,893714.000
RetainedEarningsAccumulatedDeficit,-19203697.000,-19238722.000,-19050508.000,-18966871.000,-18953563.000,-19004025.000,-19056299.000,-19104422.000,-19121995.000,-19152664.000,-19225360.000,-19165403.000,-19263871.000,-19304135.000,-19355485.000,-19406810.000,-19462120.000,-19528366.000,-19654784.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,,,,,,,,0.005,0.003,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,100000.000,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,0.040,,,,,,,,,,,,
StockholdersEquity,338738.000,303713.000,491927.000,593564.000,606872.000,556410.000,904136.000,856013.000,880440.000,1241512.000,1588816.000,1937952.000,1809277.000,1778421.000,1720191.000,1679866.000,1608056.000,1569310.000,1481614.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,338738.000,303713.000,491927.000,593564.000,606872.000,556410.000,904136.000,1121539.000,1145966.000,1507038.000,1854342.000,2203478.000,2074803.000,2043947.000,1985717.000,1945392.000,1873582.000,1834836.000,1747140.000
TreasuryStockShares,,,,,,,,,,,522000.000,,,,,,,,
TreasuryStockValue,265526.000,265526.000,265526.000,265526.000,265526.000,265526.000,265526.000,265526.000,265526.000,265526.000,265526.000,265526.000,265526.000,265526.000,265526.000,265526.000,265526.000,265526.000,265526.000
