,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
LiabilitiesAndStockholdersEquity,1439144.000,1486959.000,1531025.000,2543602.000,2188631.000,2396662.000,2525373.000,2129035.000,2896195.000,2627046.000,2541862.000,2345608.000,2251191.000,2114749.000
LiabilitiesCurrent,1179078.000,1502553.000,1893418.000,1973718.000,2194271.000,2760188.000,3807997.000,4140097.000,6030115.000,7355007.000,8128673.000,9803646.000,6592990.000,11846473.000
LinesOfCreditCurrent,,,,,,,,,1100954.000,1033522.000,982035.000,1012027.000,1069302.000,977435.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,146299.000,146298.000,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,20075.000,20075.000,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,269539.000,574539.000,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,132181.000,70668.000,,,,,,,,,,
LongTermNotesPayable,154681.000,189064.000,294148.000,490318.000,121959.000,148179.000,118737.000,139729.000,255456.000,184903.000,225746.000,360913.000,1729206.000,218238.000
NotesPayable,,,568094.000,811580.000,,,,,,,,,,
NotesPayableCurrent,99371.000,110853.000,206767.000,180902.000,195819.000,506681.000,511771.000,484845.000,716531.000,1462395.000,1811407.000,1966298.000,1067530.000,4083533.000
OperatingLeasesFutureMinimumPaymentsDue,,,1389974.000,1753098.000,2663191.000,2682015.000,3510935.000,3229663.000,2844402.000,2649059.000,2503390.000,2374988.000,2011293.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,340212.000,421414.000,530775.000,461105.000,,,635811.000,,665921.000,684176.000,625613.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,370026.000,389271.000,559088.000,535292.000,213531.000,213386.000,,,99631.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,197189.000,285922.000,490220.000,516863.000,697249.000,671983.000,501659.000,519054.000,213386.000,208693.000,193741.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,297468.000,383616.000,585433.000,608829.000,768129.000,743599.000,678707.000,633907.000,519054.000,524655.000,464847.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,286877.000,370517.000,565398.000,588729.000,757760.000,733945.000,665821.000,665921.000,633907.000,634789.000,574981.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,73295.000,162421.000,121339.000,117218.000,356022.000,356023.000,148873.000,148873.000,,,52480.000,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,194933.000,129208.000,,,372687.000,188821.000,,467918.000,322249.000,170564.000,,
OtherAssetsNoncurrent,69850.000,67342.000,92970.000,133852.000,230517.000,332953.000,263158.000,253331.000,251270.000,185040.000,183002.000,158673.000,161487.000,155432.000
PreferredStockSharesAuthorized,2857143.000,2857143.000,2857143.000,2857143.000,2857143.000,2857143.000,2857143.000,2857143.000,2857143.000,2857143.000,2857143.000,2857143.000,2857143.000,2857143.000
PreferredStockSharesSubscribedButUnissuedSubscriptionsReceivable,,,,450.000,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,45680.000,94498.000,64462.000,209042.000,138927.000,214820.000,269672.000,196198.000,397115.000,276080.000,115028.000,80709.000,72736.000,102758.000
PropertyPlantAndEquipmentGross,,,1896996.000,1990014.000,2278469.000,2578558.000,2688351.000,2788027.000,3178520.000,3397284.000,3484668.000,3466143.000,3501143.000,3494458.000
PropertyPlantAndEquipmentNet,928904.000,904591.000,1074320.000,1099434.000,1311309.000,1525740.000,1541378.000,1541466.000,2050287.000,2148221.000,2214883.000,2086511.000,1984201.000,1845446.000
RetainedEarningsAccumulatedDeficit,-4567561.000,-5185478.000,-5708437.000,-6312077.000,-7407357.000,-8659890.000,-9686296.000,-10572802.000,-11707900.000,-13157197.000,-14804721.000,-17082499.000,-18297836.000,-19138087.000
SharesIssuedPricePerShare,,,,,,,,,,,,,,0.330
StockholdersEquity,-100781.000,-409334.000,-838234.000,-105114.000,-806078.000,-1533995.000,-2403978.000,-3175939.000,-4012991.000,-5432924.000,-6411991.000,-8419846.000,-9861126.000,-10254845.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-100781.000,-409334.000,-838234.000,-105114.000,-806078.000,-1533995.000,-2403978.000,-3175939.000,-4012991.000,-5432924.000,-6411991.000,-8419846.000,-9861126.000,-10254845.000
