,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,,-318000.000,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,1002000.000,,,,
DividendsCommonStock,,,,,,380000.000
DividendsCommonStockCash,,716000.000,406000.000,,375000.000,
EarningsPerShareBasic,1.310,0.150,0.430,-1.380,2.110,0.790
EarningsPerShareDiluted,1.240,0.150,0.430,-1.380,2.030,0.760
EffectiveIncomeTaxRateContinuingOperations,,0.313,0.210,0.340,0.317,0.290
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationDeductionsEmployeeStockOwnershipPlanDividends,,-0.028,-0.029,,-0.004,0.012
EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities,,-0.018,-0.022,-0.006,-0.002,0.019
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,0.003,-0.002,0.001,0.003
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.001,0.008,-0.006,,
EffectiveIncomeTaxRateReconciliationTaxCredits,,0.018,-0.090,0.014,-0.018,0.022
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,107000.000,,,,
EmployeeStockOwnershipPlanESOPCompensationExpense,,-101000.000,100000.000,101000.000,101000.000,100000.000
GainLossOnSaleOfPropertyPlantEquipment,,,22000.000,,-5000.000,
GainLossRelatedToLitigationSettlement,,,,,4500000.000,
IncomeLossFromContinuingOperations,,1647000.000,975000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,3295000.000,2395000.000,1234000.000,-4739000.000,6728000.000,2470000.000
IncomeLossFromContinuingOperationsPerBasicShare,,0.770,0.430,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,0.770,0.430,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,-1327000.000,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,-0.620,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,-0.620,,,,
IncomeTaxExpenseBenefit,669000.000,748000.000,259000.000,-1613000.000,2131000.000,717000.000
IncomeTaxesPaid,511000.000,256000.000,314000.000,44000.000,622000.000,684000.000
IncreaseDecreaseInAccountsPayable,204000.000,-400000.000,165000.000,129000.000,173000.000,545000.000
IncreaseDecreaseInAccountsReceivable,604000.000,-1144000.000,124000.000,976000.000,838000.000,590000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,31000.000,-31000.000,
IncreaseDecreaseInEmployeeRelatedLiabilities,119000.000,-75000.000,279000.000,173000.000,79000.000,93000.000
IncreaseDecreaseInInventories,697000.000,1109000.000,652000.000,651000.000,622000.000,890000.000
IncreaseDecreaseInOtherAccruedLiabilities,97000.000,-93000.000,-92000.000,147000.000,-70000.000,50000.000
IncreaseDecreaseInOtherEmployeeRelatedLiabilities,101000.000,101000.000,100000.000,101000.000,101000.000,100000.000
IncreaseDecreaseInOtherNoncurrentAssets,54000.000,31000.000,,38000.000,-12000.000,8000.000
IncreaseDecreaseInOtherOperatingAssets,168000.000,-183000.000,5000.000,139000.000,-124000.000,61000.000
IncreaseDecreaseInPostretirementObligations,,,,,,40000.000
IncreaseDecreaseInPrepaidTaxes,-376000.000,-277000.000,-98000.000,-310000.000,190000.000,-7000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,15000.000,1000.000,,82.000,
InterestExpense,65000.000,52000.000,41000.000,47000.000,70000.000,73000.000
InterestPaid,65000.000,57000.000,41000.000,33000.000,77000.000,72000.000
NetCashProvidedByUsedInFinancingActivities,-1493000.000,-835000.000,-1137000.000,1756000.000,-1030000.000,-1203000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-1493000.000,-835000.000,-1137000.000,1756000.000,-1030000.000,-1203000.000
NetCashProvidedByUsedInInvestingActivities,-608000.000,-235000.000,-1520000.000,-3154000.000,-1099000.000,-991000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-608000.000,-235000.000,-1520000.000,-3154000.000,-1099000.000,-991000.000
NetCashProvidedByUsedInOperatingActivities,2602000.000,1695000.000,1586000.000,1062000.000,1231000.000,2441000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,2602000.000,1695000.000,1586000.000,1062000.000,1231000.000,2441000.000
NetIncomeLoss,2626000.000,320000.000,975000.000,-3126000.000,4597000.000,1753000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,18000.000,-59000.000,-12000.000,-11000.000,17000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansTax,,,,14000.000,,
OtherIncome,162000.000,,,,,
OtherNonoperatingIncome,,14000.000,42000.000,16000.000,,11000.000
OtherNonoperatingIncomeExpense,,,,,140000.000,
PaymentsForRepurchaseOfCommonStock,517000.000,110000.000,607000.000,202000.000,114000.000,275000.000
PaymentsOfDividends,,716000.000,406000.000,,375000.000,380000.000
PaymentsOfDividendsCommonStock,682000.000,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,608000.000,885000.000,1563000.000,3154000.000,1132000.000,991000.000
ProceedsFromSaleOfProductiveAssets,,,43000.000,,33000.000,
ProceedsFromStockOptionsExercised,110000.000,234000.000,70000.000,,7000.000,
PropertyPlantAndEquipmentDisposals,,9000.000,,,,
ProvisionForDoubtfulAccounts,,29000.000,,,,
RepaymentsOfDebtAndCapitalLeaseObligations,81000.000,41000.000,,,,
RepaymentsOfLongTermDebt,323000.000,202000.000,194000.000,2662000.000,548000.000,548000.000
RevenueFromGrants,,,,,700000.000,
SalesRevenueGoodsNet,34181000.000,30510000.000,30310000.000,31646000.000,36729000.000,38587000.000
SellingGeneralAndAdministrativeExpense,5019000.000,5047000.000,5638000.000,5580000.000,6162000.000,6668000.000
ShareBasedCompensation,,,255000.000,361000.000,361000.000,479000.000
StockGrantedDuringPeriodValueSharebasedCompensation,,,255000.000,361000.000,338000.000,494000.000
StockIssuedDuringPeriodSharesShareBasedCompensation,,72000.000,,,,
StockIssuedDuringPeriodValueStockOptionsExercised,,445000.000,92000.000,,4000.000,
StockRepurchasedDuringPeriodShares,,6000.000,,,,13434.000
TaxBenefitFromStockOptionsExercised1,,213000.000,,,,
TreasuryStockValueAcquiredCostMethod,,110000.000,607000.000,202000.000,114000.000,275000.000
WeightedAverageNumberOfDilutedSharesOutstanding,,2147000.000,2267000.000,2267.000,2264.000,2298.000
WeightedAverageNumberOfSharesOutstandingBasic,,2132000.000,2266000.000,2267.000,2182.000,2215.000
