,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,,,,175000000.000,177000000.000,178000000.000,148000000.000,145000000.000,141000000.000,132000000.000,172000000.000,167000000.000,168000000.000,160000000.000,141000000.000,141000000.000,137000000.000,151000000.000,122000000.000,120000000.000
PrepaidExpenseAndOtherAssetsCurrent,,,,28000000.000,37000000.000,44000000.000,61000000.000,48000000.000,48000000.000,52000000.000,42000000.000,29000000.000,60000000.000,62000000.000,46000000.000,36000000.000,42000000.000,45000000.000,49000000.000,40000000.000
PropertyPlantAndEquipmentGross,,,,1570000000.000,1563000000.000,1571000000.000,1577000000.000,1601000000.000,1624000000.000,1622000000.000,1676000000.000,1669000000.000,2497000000.000,2460000000.000,2402000000.000,2467000000.000,2479000000.000,2548000000.000,2552000000.000,2584000000.000
PropertyPlantAndEquipmentNet,,,,1360000000.000,1309000000.000,1276000000.000,1258000000.000,1245000000.000,1228000000.000,1201000000.000,1227000000.000,1185000000.000,1967000000.000,1903000000.000,1843000000.000,1859000000.000,1832000000.000,1850000000.000,1831000000.000,1816000000.000
RelatedPartyTransactionDueFromToRelatedPartyCurrent,,,,1000000.000,,,,,,,,,,,,,,,,
RestrictedCashAndCashEquivalents,,,,,,,,,,,3000000.000,603000000.000,,,5000000.000,,,,,
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,,608000000.000,5000000.000,4000000.000,5000000.000,3000000.000,3000000.000,3000000.000,3000000.000,2000000.000
RestructuringAndRelatedCostExpectedCostRemaining1,,,,,,,,,,,4000000.000,,2000000.000,2000000.000,,,,,,
RestructuringReserve,,,,,,,,,,,4000000.000,2000000.000,,,15000000.000,4000000.000,3000000.000,1000000.000,0.000,1000000.000
RestructuringReserveCurrent,,,,,,,,,,,,,,,15000000.000,4000000.000,3000000.000,1000000.000,0.000,1000000.000
RetainedEarningsAccumulatedDeficit,,,,1228000000.000,1187000000.000,1109000000.000,1073000000.000,986000000.000,957000000.000,835000000.000,529000000.000,451000000.000,302000000.000,212000000.000,93000000.000,-28000000.000,-84000000.000,-129000000.000,-13000000.000,-66000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,165012.000,,,,,,,,,,,,,,,
ShortTermBorrowings,,,,,,,,,,,,,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
StockholdersEquity,,,,2479000000.000,2384000000.000,2313000000.000,2238000000.000,2155000000.000,2124000000.000,1982000000.000,1610000000.000,1492000000.000,1361000000.000,1177000000.000,998000000.000,922000000.000,874000000.000,865000000.000,1017000000.000,991000000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,2696000000.000,2590000000.000,2521000000.000,2437000000.000,2355000000.000,2323000000.000,2166000000.000,1788000000.000,1658000000.000,1529000000.000,1316000000.000,1110000000.000,1046000000.000,1000000000.000,1007000000.000,1161000000.000,1144000000.000
TaxCreditCarryforwardAmount,,,3357000000.000,,,,3258000000.000,,,,,,,,,,,,,
UnamortizedDebtIssuanceExpense,,,,20000000.000,20000000.000,20000000.000,20000000.000,,,,,,,,,,,,,
UndistributedEarningsOfForeignSubsidiaries,,,,,,,,,,,179000000.000,,,,165000000.000,,,,,
UnrecognizedTaxBenefits,,,,,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,0.000,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,,,,,0.000,,,,0.000,,,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnFifthAnniversary,,,7000000.000,19000000.000,,33000000.000,77000000.000,,27000000.000,61000000.000,60000000.000,58000000.000,63000000.000,62000000.000,50000000.000,55000000.000,55000000.000,33000000.000,25000000.000,26000000.000
UnrecordedUnconditionalPurchaseObligationBalanceOnFirstAnniversary,,,344000000.000,99000000.000,,42000000.000,253000000.000,,149000000.000,63000000.000,225000000.000,,,,128000000.000,,,,124000000.000,
UnrecordedUnconditionalPurchaseObligationBalanceOnFourthAnniversary,,,7000000.000,20000000.000,,40000000.000,105000000.000,,43000000.000,98000000.000,63000000.000,63000000.000,80000000.000,87000000.000,61000000.000,74000000.000,74000000.000,50000000.000,36000000.000,42000000.000
UnrecordedUnconditionalPurchaseObligationBalanceOnSecondAnniversary,,,318000000.000,95000000.000,,163000000.000,151000000.000,,162000000.000,217000000.000,115000000.000,100000000.000,108000000.000,119000000.000,98000000.000,105000000.000,107000000.000,87000000.000,73000000.000,77000000.000
UnrecordedUnconditionalPurchaseObligationBalanceOnThirdAnniversary,,,257000000.000,33000000.000,,79000000.000,112000000.000,,73000000.000,110000000.000,68000000.000,71000000.000,82000000.000,98000000.000,89000000.000,93000000.000,91000000.000,68000000.000,50000000.000,50000000.000
UnrecordedUnconditionalPurchaseObligationDueAfterFiveYears,,,58000000.000,111000000.000,,123000000.000,160000000.000,,80000000.000,320000000.000,306000000.000,299000000.000,339000000.000,300000000.000,291000000.000,317000000.000,307000000.000,162000000.000,132000000.000,134000000.000
UnrecordedUnconditionalPurchaseObligationDueInRemainderOfFiscalYear,,,,,,,,,,,,182000000.000,121000000.000,62000000.000,,112000000.000,82000000.000,55000000.000,,115000000.000
