,2011-04-03,2011-07-03,2011-10-02,2011-12-31,2012-04-01,2012-07-01,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-29,2013-12-31,2014-03-30,2014-06-29,2014-09-28,2015-03-29,2015-06-28,2015-09-27,2016-07-03,2016-10-02
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,,,14000000.000,-1000000.000,4000000.000,3000000.000,13000000.000,35000000.000,-16000000.000,25000000.000,27000000.000,-4000000.000,-27000000.000,-31000000.000,-37000000.000,6000000.000,49000000.000,40000000.000
OtherCostAndExpenseOperating,,,,,,,,,,,,,14000000.000,,,,,,,
OtherNoncashIncomeExpense,2000000.000,,,,28000000.000,,,,115000000.000,,,,294000000.000,,,336000000.000,,,,
OtherNonoperatingIncomeExpense,1000000.000,25000000.000,-105000000.000,-95000000.000,-206000000.000,39000000.000,-32000000.000,60000000.000,-128000000.000,-29000000.000,120000000.000,,,,-94000000.000,46000000.000,-55000000.000,-661000000.000,-1068000000.000,-1417000000.000
OtherOperatingIncomeExpenseNet,-827000000.000,-413000000.000,-538000000.000,-701000000.000,-1657000000.000,-664000000.000,-962000000.000,-748000000.000,-170000000.000,1070000000.000,-411000000.000,43000000.000,-623000000.000,53000000.000,,,,,,
OtherRestructuringCosts,13000000.000,43000000.000,40000000.000,31000000.000,11000000.000,,,,,,,,6000000.000,13000000.000,,,,,,
PaymentsForProceedsFromOtherInvestingActivities,-134000000.000,,,,29000000.000,,,,-26000000.000,,,,-206000000.000,,,-330000000.000,,,,
PaymentsForProceedsFromShortTermInvestments,,,,,-623000000.000,,,,5596000000.000,,,,-1500000000.000,,,-5243000000.000,,,,
PaymentsForRepurchaseOfCommonStock,1430000000.000,,,,1659000000.000,,,,4626000000.000,,,,1197000000.000,,,6000000000.000,,,,
PaymentsOfOrdinaryDividends,1591000000.000,,,,1650000000.000,,,,1735000000.000,,,,1662000000.000,,,1758000000.000,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,3169000000.000,,,,782000000.000,,,,0.000,,,,,,,678000000.000,,,,
PaymentsToAcquireIntangibleAssets,,,,,,,,,,,,,6000000.000,,,7000000.000,,,,
PaymentsToAcquireMarketableSecurities,1932000000.000,,,,1184000000.000,,,,2246000000.000,,,,1808000000.000,,,3150000000.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,250000000.000,,,,254000000.000,,,,202000000.000,,,,292000000.000,,,239000000.000,,,,
PaymentsToAcquireShortTermInvestments,3352000000.000,,,,6344000000.000,,,,10742000000.000,,,,8721000000.000,,,7546000000.000,,,,
PreferredStockDividendsIncomeStatementImpact,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,,2624000000.000,,,,0.000,,,,,,,
ProceedsFromPaymentsForOtherFinancingActivities,33000000.000,,,,35000000.000,,,,,,,,25000000.000,,,122000000.000,,,,
ProceedsFromRepaymentsOfDebtMaturingInMoreThanThreeMonths,2682000000.000,,,,,,,,,,,,,,,,,,,
ProceedsFromRepaymentsOfShortTermDebt,,,,,1561000000.000,,,,0.000,,,,,,,,,,,
ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,,,,,-1791000000.000,,,,3485000000.000,,,,1031000000.000,,,863000000.000,,,,
ProceedsFromSaleMaturityAndCollectionOfLongtermInvestments,888000000.000,,,,302000000.000,,,,1444000000.000,,,,1454000000.000,,,1937000000.000,,,,
ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,8406000000.000,,,,8119000000.000,,,,6386000000.000,,,,7569000000.000,,,10702000000.000,,,,
ProceedsFromShortTermDebt,,,,,,,,,,,,,0.000,,,1998000000.000,,,,
ProceedsFromStockOptionsExercised,,,,,,,,,688000000.000,,,,425000000.000,,,794000000.000,,,,
ProductLiabilityAccrualPeriodExpense,172000000.000,,,,,,,,,,,,,,,,,,,
ProductLiabilityContingencyLossExposureInExcessOfAccrualLowEstimate,300000000.000,,,,,,,,,,,,,,,,,,,
ProfitLoss,2234000000.000,2618000000.000,3749000000.000,1450000000.000,1803000000.000,3260000000.000,3214000000.000,6321000000.000,2765000000.000,14134000000.000,2599000000.000,2574000000.000,2338000000.000,2921000000.000,2672000000.000,2381000000.000,2635000000.000,2139000000.000,2035000000.000,1319000000.000
RepaymentsOfLongTermDebt,3878000000.000,,,,3000000.000,,,,2000000.000,,,,752000000.000,,,3002000000.000,,,,
RepaymentsOfShortTermDebt,,,,,,,,,,,,,3000000.000,,,0.000,,,,
ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,2091000000.000,2237000000.000,2188000000.000,2596000000.000,2072000000.000,1699000000.000,1981000000.000,2118000000.000,1800000000.000,1530000000.000,1627000000.000,1721000000.000,1623000000.000,1759000000.000,1802000000.000,1885000000.000,1734000000.000,1722000000.000,1748000000.000,1881000000.000
RestructuringAndRelatedCostExpectedCost,,,,,,,,,,,,,3200000000.000,,,,,,,
RestructuringCharges,,,,,,,,,,150000000.000,195000000.000,,40000000.000,66000000.000,-38000000.000,42000000.000,43000000.000,469000000.000,141000000.000,404000000.000
RestructuringReserveAcceleratedDepreciation,,,,,,,,,,,,,74000000.000,102000000.000,54000000.000,18000000.000,28000000.000,24000000.000,53000000.000,47000000.000
RestructuringReserveAccrualAdjustment,,,,,,,,,,,,,-146000000.000,,,,,,,
RestructuringReservePeriodIncreaseDecrease,,,,,,,,,99000000.000,,,,40000000.000,,,,,,,
Revenues,16502000000.000,16984000000.000,17193000000.000,16746000000.000,15405000000.000,15057000000.000,13976000000.000,14548000000.000,13500000000.000,12973000000.000,12643000000.000,12468000000.000,11353000000.000,12773000000.000,,,,,,
RoyaltyRevenue,171000000.000,141000000.000,135000000.000,123000000.000,97000000.000,124000000.000,132000000.000,116000000.000,71000000.000,120000000.000,122000000.000,210000000.000,248000000.000,239000000.000,251000000.000,222000000.000,257000000.000,204000000.000,274000000.000,233000000.000
SalesRevenueGoodsNet,,,,,,,,,,,,,,,12361000000.000,10864000000.000,11853000000.000,12087000000.000,13147000000.000,13045000000.000
SalesRevenueNet,16502000000.000,16984000000.000,17193000000.000,16746000000.000,15405000000.000,15057000000.000,13976000000.000,14548000000.000,13500000000.000,12973000000.000,12643000000.000,12468000000.000,11353000000.000,12773000000.000,,,,,,
SellingGeneralAndAdministrativeExpense,4503000000.000,4973000000.000,4621000000.000,5371000000.000,4133000000.000,3977000000.000,3847000000.000,4659000000.000,3585000000.000,3591000000.000,3395000000.000,3784000000.000,3040000000.000,3520000000.000,3556000000.000,3104000000.000,3386000000.000,3270000000.000,3471000000.000,3559000000.000
SeveranceCosts1,,,,,,,,,,,,,30000000.000,17000000.000,-51000000.000,31000000.000,34000000.000,241000000.000,93000000.000,347000000.000
ShareBasedCompensation,122000000.000,,,,130000000.000,,,,189000000.000,,,,143000000.000,,,162000000.000,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,53000000.000,60000000.000,40000000.000,-100000000.000,61000000.000,61000000.000,72000000.000,-128000000.000,82000000.000,75000000.000,75000000.000,-150000000.000,87000000.000,76000000.000,73000000.000,90000000.000,83000000.000,75000000.000,69000000.000,72000000.000
WeightedAverageNumberOfDilutedSharesOutstanding,8035000000.000,7935000000.000,7810000000.000,-15910000000.000,7598000000.000,7537000000.000,7508000000.000,-15135000000.000,7269000000.000,7117000000.000,6656000000.000,-14147000000.000,6476000000.000,6444000000.000,6403000000.000,6292000000.000,6243000000.000,6243000000.000,6137000000.000,6138000000.000
WeightedAverageNumberOfSharesOutstandingBasic,7982000000.000,7875000000.000,7770000000.000,-15810000000.000,7537000000.000,7476000000.000,7436000000.000,-15007000000.000,7187000000.000,7042000000.000,6581000000.000,-13997000000.000,6389000000.000,6368000000.000,6330000000.000,6203000000.000,6159000000.000,6168000000.000,6068000000.000,6066000000.000
