,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,15900000.000,
NetCashProvidedByUsedInInvestingActivities,-196600000.000,,,,8500000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-196600000.000,,,,8500000.000,
NetCashProvidedByUsedInOperatingActivities,-6200000.000,,,,-33500000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-6200000.000,,,,-33500000.000,
NetIncomeLoss,28900000.000,31500000.000,25000000.000,28600000.000,25600000.000,30200000.000
NetIncomeLossAttributableToNoncontrollingInterest,800000.000,600000.000,900000.000,900000.000,1500000.000,1200000.000
NetIncomeLossAvailableToCommonStockholdersBasic,28900000.000,31500000.000,25000000.000,28600000.000,,
NetIncomeLossAvailableToCommonStockholdersDiluted,,31500000.000,25000000.000,,,
OperatingIncomeLoss,45000000.000,46500000.000,38500000.000,44600000.000,42100000.000,43700000.000
OriginationOfNotesReceivableFromRelatedParties,24800000.000,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,1800000.000,-13400000.000,,9800000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,-8900000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,-31700000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,17600000.000,31200000.000,-12000000.000,-22300000.000,2600000.000,
OtherNoncashIncomeExpense,,,,,-1200000.000,
OtherNonoperatingIncomeExpense,-400000.000,1600000.000,3500000.000,1400000.000,-1600000.000,2900000.000
OtherOperatingIncomeExpenseNet,,400000.000,500000.000,,900000.000,400000.000
PaymentsForProceedsFromOtherInvestingActivities,2000000.000,,,,-3800000.000,
PaymentsOfDividendsCommonStock,,,,,13100000.000,
PaymentsToAcquireMarketableSecurities,205900000.000,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,7600000.000,,,,9700000.000,
PaymentsToFundLongtermLoansToRelatedParties,,,,,16400000.000,
ProceedsFromCollectionOfLongtermLoansToRelatedParties,,,,,30700000.000,
ProceedsFromIssuanceOfLongTermDebt,,,,,63100000.000,
ProceedsFromSaleAndMaturityOfMarketableSecurities,13200000.000,,,,100000.000,
ProfitLoss,29700000.000,32100000.000,25900000.000,29500000.000,27100000.000,31400000.000
RepaymentOfNotesReceivableFromRelatedParties,30500000.000,,,,,
RepaymentsOfDebt,,,,,34100000.000,
Revenues,252000000.000,272000000.000,262500000.000,258700000.000,276700000.000,281700000.000
SalesRevenueNet,252000000.000,272000000.000,262500000.000,258700000.000,276700000.000,281700000.000
SellingGeneralAndAdministrativeExpense,14800000.000,16800000.000,17100000.000,15800000.000,17200000.000,17700000.000
SiteContingencyLossExposureInExcessOfAccrualHighEstimate,,,,,2400000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,180400000.000,179900000.000,176900000.000,-359100000.000,175200000.000,175200000.000
WeightedAverageNumberOfSharesOutstandingBasic,180200000.000,179700000.000,176900000.000,-358800000.000,175200000.000,175200000.000
