,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-30,2016-12-31
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnitBasic,,,,28.500,0.000,
IncomeLossFromEquityMethodInvestments,,,,44715.000,,
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,,1145441.000,0.000,
IncomeLossFromOperationsBeforeExtraordinaryItemsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,67.510,23.350,25.930
IncreaseDecreaseInAccountsPayableRelatedParties,10250.000,6412.000,-30140.000,19250.000,,
IncreaseDecreaseInDeferredRevenue,-5121.000,-9769.000,1.000,0.000,-19572.000,16424.000
IncreaseDecreaseInReceivables,0.000,,,,,
InvestmentIncomeInterest,7654.000,7723.000,10412.000,11890.000,10472.000,2805.000
NetCashProvidedByUsedInFinancingActivities,-1179923.000,-1178375.000,-1476770.000,-1831866.000,-2529832.000,-1465809.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-1179923.000,-1178375.000,-1476770.000,-1831866.000,-2529832.000,-1465809.000
NetCashProvidedByUsedInInvestingActivities,1457405.000,,,1069.000,0.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,1457405.000,,,1069.000,0.000,
NetCashProvidedByUsedInOperatingActivities,1142483.000,1080348.000,989420.000,817757.000,914034.000,1041727.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1142483.000,1080348.000,989420.000,817757.000,914034.000,1041727.000
NetIncomeLossAllocatedToGeneralPartners,13823.000,7825.000,25266.000,18093.000,4915.000,5202.000
NetIncomeLossAllocatedToLimitedPartners,1099441.000,654841.000,1679989.000,1515494.000,486584.000,514953.000
NumberOfReportableSegments,,,1.000,,,
OperatingCostsAndExpenses,39134.000,64487.000,46807.000,52344.000,40502.000,44627.000
OperatingExpenses,758169.000,768162.000,604194.000,752488.000,700765.000,788263.000
OperatingIncomeLoss,554380.000,565968.000,357514.000,352661.000,481027.000,517350.000
OperatingLeasesIncomeStatementLeaseRevenue,1312549.000,1334130.000,961708.000,1105149.000,1181792.000,1305613.000
OtherDepreciationAndAmortization,,490935.000,443053.000,410361.000,442107.000,505148.000
OtherIncome,,,,533549.000,10472.000,
OtherNonoperatingIncome,,,,623782.000,0.000,
PartnersCapitalAccountDistributions,,1175746.000,1474752.000,1167687.000,1086963.000,1047781.000
PartnersCapitalAccountRedemptions,-3159.000,2634.000,,664178.000,1415092.000,415096.000
PartnersCapitalOther,,15659056.000,15889559.000,15591281.000,13580725.000,12638003.000
PaymentsForRepurchaseOfOtherEquity,3159.000,,,,,
PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,,2634.000,0.000,664178.000,1415092.000,415096.000
PaymentsOfCapitalDistribution,,1175741.000,1476770.000,1167688.000,1114740.000,1050713.000
PaymentsOfDistributionsToAffiliates,1176764.000,,,,,
PaymentsToAcquireEquityMethodInvestments,,,,37488.000,0.000,
PaymentsToAcquireRealEstate,0.000,,,4335000.000,,1809915.000
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,,,,4373557.000,0.000,
ProceedsFromSaleOfEquityMethodInvestments,,,,-4328842.000,,
ProceedsFromSaleOfRealEstateHeldforinvestment,1457405.000,423084.000,3781399.000,0.000,0.000,
ProfitLoss,,662666.000,1705255.000,1533587.000,491499.000,520155.000
RelatedPartyTransactionAmountsOfTransaction,,65637.000,47678.000,55489.000,40502.000,44627.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,212740.000,205016.000,221349.000,207165.000,163979.000
RelatedPartyTransactionPurchasesFromRelatedParty,,,,62022.000,0.000,56760.000
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,21329.000,77864.000,129657.000,0.000,
Revenues,,,999807.000,909393.000,1066820.000,1074798.000
SalesRevenueNet,,,999807.000,375844.000,1056348.000,1074798.000
WeightedAverageGeneralPartnershipUnitsOutstanding,,22661.000,22653.000,22447.000,20839.000,19856.000
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,22671.000,,,,,
