,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2015-01-03,2015-04-04,2015-07-04,2015-10-03,2016-01-02,2016-04-02,2016-07-02,2016-10-01
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,26233000.000,,,,26000000.000,,,,25000000.000,,,,25000000.000,25000000.000,25000000.000,25000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,26235000.000,,,,26000000.000,,,,25000000.000,,,,25000000.000,25000000.000,25000000.000,25000000.000
FiniteLivedIntangibleAssetsGross,,,,,330351000.000,327382000.000,331592000.000,330483000.000,328369000.000,329617000.000,327300000.000,325402000.000,327528000.000,324899000.000,321856000.000,318807000.000,318469000.000,316241000.000,313841000.000,316763000.000,317139000.000,316324000.000
FiniteLivedIntangibleAssetsNet,,,,,285760000.000,275885000.000,273690000.000,266290000.000,258156000.000,252576000.000,244415000.000,236646000.000,231631000.000,223476000.000,215185000.000,207028000.000,200561000.000,193071000.000,185592000.000,180906000.000,174868000.000,168267000.000
Goodwill,573912000.000,557262000.000,478912000.000,482503000.000,479555000.000,484762000.000,482613000.000,479633000.000,474426000.000,477500000.000,471791000.000,467116000.000,472355000.000,318395000.000,317257000.000,311798000.000,311194000.000,307205000.000,302908000.000,308139000.000,308812000.000,307353000.000
GoodwillImpairedAccumulatedImpairmentLoss,,,,,,,,,,,84300000.000,84300000.000,84300000.000,232800000.000,228500000.000,,228500000.000,228500000.000,228500000.000,228500000.000,228500000.000,228500000.000
IncomeTaxesReceivable,0.000,0.000,,,584000.000,823000.000,2690000.000,3378000.000,1792000.000,79000.000,792000.000,843000.000,722000.000,306000.000,144000.000,121000.000,135000.000,233000.000,1612000.000,1724000.000,1761000.000,652000.000
IntangibleAssetsGrossExcludingGoodwill,,,,,,,,,,,646109000.000,,,,543971000.000,,,,526202000.000,,,531706000.000
IntangibleAssetsNetExcludingGoodwill,725940000.000,631933000.000,622100000.000,619211000.000,609695000.000,608339000.000,599644000.000,590276000.000,578705000.000,575154000.000,563224000.000,552370000.000,550813000.000,449294000.000,437300000.000,425432000.000,418554000.000,408353000.000,397953000.000,396823000.000,391242000.000,383649000.000
InterestPayableCurrent,,,,,,,11682000.000,,,,12905000.000,,,,13393000.000,,,,13286000.000,,,
InventoryFinishedGoodsNetOfReserves,,,,,,,79627000.000,118643000.000,122298000.000,110120000.000,91984000.000,127386000.000,131322000.000,,99790000.000,109384000.000,114366000.000,104061000.000,81450000.000,90373000.000,99096000.000,95923000.000
InventoryNet,193429000.000,171016000.000,115653000.000,152566000.000,161395000.000,152105000.000,117965000.000,170059000.000,168499000.000,152031000.000,133469000.000,175849000.000,180543000.000,167360000.000,145532000.000,161482000.000,164578000.000,155192000.000,123374000.000,133313000.000,143566000.000,140178000.000
InventoryRawMaterialsNetOfReserves,,,,,36473000.000,36680000.000,26749000.000,38362000.000,32959000.000,30903000.000,32129000.000,34960000.000,35077000.000,,29300000.000,35790000.000,36895000.000,37434000.000,31024000.000,32034000.000,32965000.000,32396000.000
InventoryWorkInProcessNetOfReserves,,,,,8786000.000,10731000.000,11589000.000,13054000.000,13242000.000,11008000.000,9356000.000,13503000.000,14144000.000,,16442000.000,16308000.000,13317000.000,13697000.000,10900000.000,10906000.000,11505000.000,11859000.000
Land,,,,,,,15315000.000,,,,14487000.000,,,,13461000.000,,,,11951000.000,,,
LettersOfCreditOutstandingAmount,,,,,7500000.000,9100000.000,9300000.000,,,,11000000.000,,,,11600000.000,,,,13100000.000,,,
LiabilitiesAndStockholdersEquity,1833201000.000,1698147000.000,1521168000.000,1543933000.000,1569405000.000,1568723000.000,1482284000.000,1515182000.000,1541426000.000,1530147000.000,1456619000.000,1458871000.000,1510604000.000,1258755000.000,1162177000.000,1157942000.000,1187306000.000,1165064000.000,1082013000.000,1088443000.000,1120134000.000,1112311000.000
LiabilitiesCurrent,225597000.000,232709000.000,164645000.000,220014000.000,220869000.000,223897000.000,158774000.000,219653000.000,222946000.000,227211000.000,179736000.000,207411000.000,214168000.000,261645000.000,179576000.000,199178000.000,221343000.000,237924000.000,175665000.000,191543000.000,200795000.000,297567000.000
LinesOfCreditCurrent,,,,,,,,,,,,,,,,,,,,,,80000000.000
LongTermDebt,,,,,835907000.000,820126000.000,808205000.000,,,,,,,,,,,,,,,931102000.000
LongTermDebtNoncurrent,857800000.000,826000000.000,804000000.000,802513000.000,835907000.000,820126000.000,808205000.000,820432000.000,860563000.000,836523000.000,835230000.000,869537000.000,914828000.000,880320000.000,903404000.000,933926000.000,949456000.000,927525000.000,925484000.000,931495000.000,951118000.000,851102000.000
MachineryAndEquipmentGross,,,,,,,105708000.000,,,,107983000.000,,,,120945000.000,,,,134294000.000,,,
NoncurrentAssets,,,,,,,,,,,100945000.000,,,,93900000.000,,,,90794000.000,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,131615000.000,,,,115652000.000,,,,133259000.000,,,,142188000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,36526000.000,,,,34772000.000,,,,34709000.000,,,,36893000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,10962000.000,,,,10606000.000,,,,13441000.000,,,,11492000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,14432000.000,,,,14392000.000,,,,18580000.000,,,,20016000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,20775000.000,,,,18809000.000,,,,23575000.000,,,,26243000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,30601000.000,,,,25744000.000,,,,28593000.000,,,,32442000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,18319000.000,,,,11329000.000,,,,14361000.000,,,,15102000.000,,,
OtherAssets,,,,,,,22434000.000,,,,24793000.000,,,,18662000.000,,,,13270000.000,,,
OtherAssetsNoncurrent,28326000.000,26400000.000,24872000.000,24495000.000,23893000.000,22935000.000,22434000.000,21256000.000,24976000.000,24387000.000,24793000.000,23315000.000,21584000.000,20703000.000,18662000.000,16922000.000,15875000.000,14782000.000,13270000.000,4538000.000,4429000.000,3882000.000
OtherLiabilitiesCurrent,,,,,,,75297000.000,,,,78182000.000,,,,81734000.000,,,,83630000.000,,,
OtherLiabilitiesNoncurrent,135468000.000,128700000.000,150361000.000,149757000.000,147836000.000,146202000.000,153473000.000,150610000.000,146530000.000,145503000.000,117659000.000,114186000.000,112904000.000,109938000.000,129016000.000,125731000.000,123849000.000,121597000.000,113123000.000,113310000.000,112729000.000,111790000.000
OtherSundryLiabilitiesCurrent,,,,,,,10636000.000,,,,10064000.000,,,,9840000.000,,,,12198000.000,,,
OtherSundryLiabilitiesNoncurrent,,,,,,,9838000.000,,,,7825000.000,,,,8250000.000,,,,7988000.000,,,
PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesNoncurrent,,,,,,,55532000.000,,,,25998000.000,,,,40138000.000,,,,29262000.000,,,
PostemploymentBenefitsLiabilityCurrentAndNoncurrent,,,,,5800000.000,4300000.000,,,,,,,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,12452000.000,11716000.000,10842000.000,13175000.000,13316000.000,14429000.000,15859000.000,15579000.000,11798000.000,11874000.000,14163000.000,14887000.000,12135000.000,12732000.000
PrepaidExpenseCurrent,9058000.000,7774000.000,11653000.000,11383000.000,11123000.000,10432000.000,8771000.000,11453000.000,,,,,,,,,,,,,,
ProductWarrantyAccrual,,,,,102522000.000,103759000.000,,97011000.000,96385000.000,96464000.000,93207000.000,92638000.000,92891000.000,92573000.000,89940000.000,89246000.000,88901000.000,88276000.000,85112000.000,85502000.000,85397000.000,85056000.000
ProductWarrantyAccrualClassifiedCurrent,,,,,,,9368000.000,,,,9371000.000,,,,9312000.000,,,,9239000.000,,,
ProductWarrantyAccrualNoncurrent,,,,,,,88103000.000,,,,83836000.000,,,,80628000.000,,,,75873000.000,,,
PropertyPlantAndEquipmentGross,,,,,,,162536000.000,162730000.000,163541000.000,169000000.000,170285000.000,172151000.000,176361000.000,176816000.000,178014000.000,181383000.000,184828000.000,186890000.000,186495000.000,190263000.000,,
PropertyPlantAndEquipmentNet,137460000.000,130036000.000,126593000.000,121813000.000,115467000.000,112072000.000,108452000.000,104694000.000,102097000.000,102890000.000,100945000.000,99230000.000,98677000.000,95794000.000,93900000.000,94694000.000,94789000.000,93970000.000,90794000.000,90380000.000,88440000.000,87027000.000
RetainedEarningsAccumulatedDeficit,,,-267804000.000,,,,-306171000.000,,,,-339664000.000,,,,-633353000.000,,,,-683465000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,,27000.000,,,,85600.000,,,,52200.000,,,,355193.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,4.250,,,,4.250,,,,4.250,,,,0.870,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,,,,,,,,,,,7550076.000,,,,9050076.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,985658.000,,,,1629199.000,,,,1158541.000,,,,1571618.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,12.800,,,,12.000,,,,12.140,,,,7.950,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,4511670.000,,,,4835438.000,,,,5502560.000,,,,6169142.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,11.300,,,,10.520,,,,9.770,,,,4.690,,,
StockholdersEquity,469668000.000,387936000.000,270464000.000,240654000.000,234564000.000,246802000.000,231055000.000,194359000.000,182423000.000,190966000.000,197790000.000,142667000.000,142352000.000,-88026000.000,-138149000.000,-187884000.000,-194200000.000,-207864000.000,-214361000.000,-231295000.000,-228076000.000,-231375000.000
SupplementalUnemploymentBenefitsSeveranceBenefits,,,,,,,3400000.000,,,,400000.000,,,,1100000.000,,,,300000.000,,,
UnrecognizedTaxBenefits,,,,,,,,,,,7040000.000,,,,1014000.000,,,,574000.000,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,100000.000,,,,100000.000,,,,0.000,,,,0.000,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,1200000.000,,,,1200000.000,,,,1000000.000,,,,700000.000,,,
