,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,1000000.000,,,
InterestAndDividendIncomeOperating,117000000.000,95000000.000,194000000.000,217000000.000,194000000.000,131000000.000
InterestExpense,436000000.000,522000000.000,560000000.000,847000000.000,1154000000.000,878000000.000
InterestPaidNet,393000000.000,453000000.000,482000000.000,607000000.000,602000000.000,662000000.000
InvestmentSoldNotYetPurchasedSaleProceeds,8934000000.000,1307000000.000,365000000.000,342000000.000,952000000.000,616000000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,379000000.000,642000000.000,252000000.000,
NetCashProvidedByUsedInFinancingActivities,-2046000000.000,1543000000.000,907000000.000,2007000000.000,826000000.000,87000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2046000000.000,1543000000.000,907000000.000,2007000000.000,826000000.000,87000000.000
NetCashProvidedByUsedInInvestingActivities,-614000000.000,-2279000000.000,-1456000000.000,-1957000000.000,-2351000000.000,-1854000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-614000000.000,-2279000000.000,-1456000000.000,-1957000000.000,-2351000000.000,-1854000000.000
NetCashProvidedByUsedInOperatingActivities,1995000000.000,1514000000.000,717000000.000,-390000000.000,714000000.000,1655000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1995000000.000,1514000000.000,717000000.000,-390000000.000,714000000.000,1655000000.000
NetIncomeLoss,750000000.000,396000000.000,1025000000.000,-373000000.000,-1194000000.000,-1128000000.000
NetIncomeLossAllocatedToGeneralPartners,15000000.000,17000000.000,20000000.000,-7000000.000,-24000000.000,-22000000.000
NetIncomeLossAllocatedToLimitedPartners,735000000.000,379000000.000,1005000000.000,-366000000.000,-1170000000.000,-1106000000.000
NetIncomeLossAttributableToNoncontrollingInterest,1014000000.000,331000000.000,1419000000.000,-156000000.000,-933000000.000,-1092000000.000
NetIncomeLossNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted,,,9.070,-3.080,-9.290,-8.070
NetIncomeLossPerOutstandingLimitedPartnershipUnit,8.550,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,9.140,-3.080,-9.290,-8.070
NetIncomeLossPerOutstandingLimitedPartnershipUnitDiluted,8.330,,,,,
NoncontrollingInterestIncreaseFromBusinessCombination,,984000000.000,,,,
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,,-1308000000.000,-188000000.000,,
OperatingLeasesRentExpenseNet,,,,,,237000000.000
OtherAssetImpairmentCharges,,4000000.000,0.000,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,-132000000.000,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,1000000.000,,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,46000000.000,8000000.000,0.000,1000000.000,3000000.000
OtherComprehensiveIncomeLossNetOfTax,,-127000000.000,177000000.000,-488000000.000,-164000000.000,-127000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsNetOfTax,,,-202000000.000,239000000.000,-37000000.000,1000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,224000000.000,-175000000.000,228000000.000,-60000000.000,-18000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,,,27000000.000,-11000000.000,-23000000.000,-19000000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,-7000000.000,-1000000.000,-4000000.000,2000000.000
OtherCostAndExpenseOperating,426000000.000,418000000.000,504000000.000,613000000.000,643000000.000,1159000000.000
OtherIncome,-65000000.000,,,,,
OtherNonoperatingIncomeExpense,,-178000000.000,21000000.000,182000000.000,75000000.000,121000000.000
OtherOperatingActivitiesCashFlowStatement,-28000000.000,16000000.000,73000000.000,-2000000.000,-58000000.000,58000000.000
OtherSalesRevenueNet,770000000.000,775000000.000,988000000.000,1250000000.000,1386000000.000,1958000000.000
PartnersCapitalAccountAcquisitions,,,,,90000000.000,60000000.000
PartnersCapitalAccountContributions,,513000000.000,593000000.000,,,1000000.000
PartnersCapitalAccountDistributions,-48000000.000,41000000.000,193000000.000,125000000.000,116000000.000,103000000.000
PaymentsForProceedsFromOtherInvestingActivities,-5000000.000,-20000000.000,-38000000.000,-90000000.000,-174000000.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,142000000.000,1361000000.000,6000000.000,558000000.000,855000000.000,1052000000.000
PaymentsToAcquireInterestInJointVenture,,,279000000.000,0.000,0.000,
PaymentsToAcquireInvestments,0.000,250000000.000,86000000.000,78000000.000,311000000.000,100000000.000
PaymentsToAcquireMarketableSecurities,-4931000000.000,2592000000.000,7425000000.000,6523000000.000,6552000000.000,2059000000.000
PaymentsToAcquireProductiveAssets,481000000.000,890000000.000,1161000000.000,1411000000.000,1359000000.000,826000000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,1161000000.000,1411000000.000,1359000000.000,826000000.000
PaymentsToMinorityShareholders,20000000.000,38000000.000,379000000.000,642000000.000,252000000.000,86000000.000
ProceedsFromIssuanceOfUnsecuredDebt,0.000,1030000000.000,493000000.000,4991000000.000,0.000,0.000
ProceedsFromMinorityShareholders,,,1056000000.000,160000000.000,31000000.000,
ProceedsFromOtherDebt,607000000.000,778000000.000,591000000.000,4794000000.000,1972000000.000,2199000000.000
ProceedsFromPartnershipContribution,0.000,513000000.000,593000000.000,0.000,0.000,1000000.000
ProceedsFromPaymentsForOtherFinancingActivities,4000000.000,-19000000.000,17000000.000,-43000000.000,-77000000.000,2000000.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,5373000000.000,7167000000.000,4664000000.000,5079000000.000,4281000000.000,7630000000.000
ProceedsFromSaleMaturityAndCollectionsOfInvestments,,,,,,67000000.000
ProceedsFromSaleOfOtherInvestments,154000000.000,202000000.000,38000000.000,0.000,,
ProfitLoss,1764000000.000,727000000.000,2444000000.000,-529000000.000,-2127000000.000,-2220000000.000
RepaymentsOfDebtAndCapitalLeaseObligations,675000000.000,663000000.000,1526000000.000,4031000000.000,972000000.000,2352000000.000
RepaymentsOfUnsecuredDebt,,,,3625000000.000,0.000,0.000
RestructuringCharges,11000000.000,31000000.000,50000000.000,84000000.000,97000000.000,32000000.000
Revenues,11855000000.000,15654000000.000,20682000000.000,19157000000.000,15272000000.000,16348000000.000
SalesRevenueGoodsNet,9128000000.000,14619000000.000,17785000000.000,18072000000.000,14604000000.000,15511000000.000
SalesRevenueNet,11920000000.000,15654000000.000,20682000000.000,19157000000.000,15272000000.000,16348000000.000
SellingGeneralAndAdministrativeExpense,1241000000.000,1265000000.000,1417000000.000,1625000000.000,1908000000.000,2342000000.000
StockIssuedDuringPeriodValueAcquisitions,0.000,,,,,35000000.000
StockholdersEquityOther,,,,,,74000000.000
TreasuryStockRetiredCostMethodAmount,,0.000,,,,
UnrealizedGainLossOnSecurities,5000000.000,-1000000.000,0.000,,,
UnrecognizedTaxBenefitsDecreasesResultingFromForeignCurrencyTranslation,,-1000000.000,-1000000.000,-5000000.000,5000000.000,1000000.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,-15000000.000,-9000000.000,-14000000.000,-10000000.000,1000000.000
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,-301000000.000,1000000.000,-25000000.000,-8000000.000,0.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,3000000.000,8000000.000,-11000000.000,-4000000.000,1000000.000
UnrecognizedTaxBenefitsIncreasesResultingFromAcquisition,,18000000.000,0.000,0.000,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,23000000.000,23000000.000,18000000.000,19000000.000,7000000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,15000000.000,6000000.000,10000000.000,6000000.000,8000000.000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,,-14000000.000,-1000000.000,-3000000.000,-21000000.000,6000000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,147000000.000,334000000.000,157000000.000,385000000.000,377000000.000
WeightedAverageLimitedPartnershipUnitsOutstanding,,,,,,137000000.000
WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,,,,,,137000000.000
WeightedAverageNumberOfDilutedSharesOutstanding,91000000.000,101000000.000,111000000.000,119000000.000,126000000.000,
WeightedAverageNumberOfSharesOutstandingBasic,86000000.000,101000000.000,110000000.000,119000000.000,126000000.000,
