,2012-06-30,2013-06-30,2013-12-31,2014-12-31,2015-12-31,2016-12-31
IncomeTaxReconciliationOtherAdjustments,447000.000,4000.000,,230000.000,2008000.000,-386000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,1712000.000,2293000.000,,1028000.000,-116000.000,-774000.000
IncomeTaxesPaidNet,50687000.000,-2453000.000,,241000.000,-180000.000,-2089000.000
IncreaseDecreaseInAccountsAndOtherReceivables,-14280000.000,-2969000.000,,-28942000.000,-4261000.000,-1006000.000
IncreaseDecreaseInIncomeTaxesReceivable,11357000.000,-5000.000,,-884000.000,-886000.000,-2590000.000
IncreaseDecreaseInInventories,,1887000.000,,,,
IncreaseDecreaseInOtherAccruedLiabilities,-3413000.000,-1914000.000,,-4236000.000,-5711000.000,2436000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-379000.000,116000.000,,544000.000,-1314000.000,-242000.000
IncreaseDecreaseInPrepaidExpense,,,,19000.000,-714000.000,560000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,2000.000,,,,,
InterestExpense,,,,2658000.000,3164000.000,3802000.000
InterestPaid,121000.000,50000.000,,2786000.000,3147000.000,3806000.000
NaturalGasProductionRevenue,,,,112695000.000,59058000.000,43847000.000
NetCashProvidedByUsedInFinancingActivities,-20165000.000,-35465000.000,,-34903000.000,51851000.000,-12213000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-20165000.000,-35465000.000,,-34903000.000,51851000.000,-12213000.000
NetCashProvidedByUsedInInvestingActivities,-73430000.000,-88688000.000,,-175057000.000,-76806000.000,-19798000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-73430000.000,-88688000.000,,-175057000.000,-76806000.000,-19798000.000
NetCashProvidedByUsedInOperatingActivities,73571000.000,95655000.000,,209960000.000,24955000.000,32011000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,73571000.000,95655000.000,,209960000.000,24955000.000,32011000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,-21874000.000,-335048000.000,-58029000.000
NonoperatingIncomeExpense,,,,4236000.000,-31301000.000,-4246000.000
OilAndCondensateRevenue,,,,130238000.000,43230000.000,23006000.000
OilAndGasRevenue,179272000.000,127201000.000,,276458000.000,116505000.000,78183000.000
OperatingExpenses,25183000.000,31907000.000,,,,
OperatingLeasesRentExpenseNet,,,,6000000.000,6300000.000,5400000.000
OtherCostAndExpenseOperating,,,,47236000.000,37840000.000,29111000.000
OtherNonoperatingIncomeExpense,-312000.000,9665000.000,,124000.000,97000.000,-357000.000
PaymentsForRepurchaseOfCommonStock,20419000.000,4955000.000,,8344000.000,235000.000,561000.000
PaymentsOfDebtIssuanceCosts,0.000,0.000,,38000.000,,996000.000
PaymentsOfDividends,0.000,30510000.000,,,,
PaymentsToAcquireEquityMethodInvestments,,13100000.000,,,,
PaymentsToAcquireInterestInSubsidiariesAndAffiliates,53406000.000,16416000.000,,,,
PaymentsToAcquireNotesReceivable,500000.000,0.000,,,,
PaymentsToExploreAndDevelopOilAndGasProperties,20847000.000,80418000.000,,180422000.000,77820000.000,24929000.000
ProceedsFromCollectionOfNotesReceivable,500000.000,0.000,,,,
ProceedsFromContributionsFromAffiliates,823000.000,8146000.000,,5365000.000,,
ProceedsFromDivestitureOfInterestInSubsidiariesAndAffiliates,,,,,1014000.000,
ProceedsFromIssuanceOfCommonStock,,,,,,50435000.000
ProceedsFromLifeInsurancePolicies,,10000000.000,,,,
ProceedsFromLinesOfCredit,,,,491257000.000,356102000.000,148881000.000
ProceedsFromSaleOfFurnitureAndFixtures,,,,,,11000.000
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,0.000,0.000,,,,5120000.000
ProceedsFromStockOptionsExercised,0.000,,,120000.000,,
ProfitLoss,58389000.000,-9720000.000,,,,
RepaymentsOfLinesOfCredit,,,,517898000.000,304016000.000,209972000.000
SeveranceCosts,,400000.000,,,,
ShareBasedCompensation,3000.000,0.000,,4515000.000,6516000.000,6457000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,22.020,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,,59009.000,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,13473.000,4556.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,,,,42.920
StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,2602000.000,3546000.000,,-273000.000,636000.000,433000.000
StockGrantedDuringPeriodValueSharebasedCompensation,,,,,6100000.000,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,4165.000,,
StockIssuedDuringPeriodValueNewIssues,,,,,,50435000.000
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,,,,,1000.000,1000.000
StockIssuedDuringPeriodValueShareBasedCompensation,,,,4515000.000,6256000.000,6716000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,,120000.000,,
StockOptionPlanExpense,,,,0.000,,
StockRepurchasedDuringPeriodValue,,,,7400000.000,,
TaxBenefitFromStockOptionsExercised1,-254000.000,0.000,,,,
TreasuryStockAcquiredAverageCostPerShare,,,,35.890,,
TreasuryStockSharesAcquired,,,,205457.000,,
TreasuryStockValueAcquiredCostMethod,20419000.000,4955000.000,,8345000.000,235000.000,561000.000
UnrealizedGainLossOnDerivatives,,,,1131000.000,,-3446000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,,,0.000,0.000,0.000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,,,,,-158000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,15425000.000,15221000.000,,19059000.000,18965000.000,21424000.000
WeightedAverageNumberOfSharesOutstandingBasic,15423000.000,15221000.000,,19059000.000,18965000.000,21424000.000
