,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
LiabilitiesAndStockholdersEquity,398.000,2192.000,60665.000,6123.000,3981.000,3981.000,48909.000,30943.000,25241.000,125310.000,82037.000,61287.000,30280.000,17347.000,17741.000,32738.000,38599.000,28521.000,29653.000,22191.000,5018.000,12518.000
LiabilitiesCurrent,714303.000,846837.000,392458.000,372312.000,357727.000,360239.000,373636.000,360582.000,366444.000,280534.000,265843.000,276315.000,271037.000,303260.000,321460.000,342357.000,342815.000,353368.000,366202.000,389211.000,405531.000,436383.000
MinorityInterest,-5840.000,-7361.000,,,,,,,,,,,,,,,,,,,,
NotesPayableCurrent,260998.000,258398.000,,,,,,,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,,26250.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,,,15000.000,,,,11813.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,,,11250.000,,,,,
OperatingLossCarryforwards,,,,,,,,,,,,,1048155.000,,,,1111615.000,,,,2000000.000,
OtherAccruedLiabilitiesCurrent,3750.000,,,,,,,,,,,,,,,,,,,,,
OtherAdditionalCapital,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,,10000.000,,,,10000.000,,,,,
OtherAssets,,,,,,,,,6800.000,,13871.000,13871.000,13870.000,13870.000,13870.000,13870.000,25297.000,21360.000,21072.000,17135.000,0.000,
OtherAssetsNoncurrent,,,,,,3800.000,3800.000,25048.000,,13871.000,13871.000,,,,,,,,,,,
OtherLiabilitiesCurrent,,3226.000,,,,,,,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,,,,-1885760.000,-1903566.000,-1909466.000,-1904063.000,-1924694.000,-1936396.000,-1966867.000,-2000360.000,-2023712.000
SecurityDeposit,247.000,244.000,,,,,,,,,,,,,,,,,,,,
StockholdersEquity,-1538779.000,-847284.000,,,-353746.000,,,,-341203.000,,,,-240756.000,-285913.000,-303719.000,-309619.000,-304216.000,-324847.000,-336549.000,-367020.000,-400513.000,-423865.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-713905.000,-837284.000,-331793.000,-366189.000,-353746.000,-356258.000,-324727.000,-329639.000,-341203.000,-155224.000,-183806.000,-215028.000,-240757.000,,,,-304216.000,-324847.000,-336549.000,-367020.000,-400513.000,
TaxesPayableCurrent,4698.000,6977.000,,,,,,,,,,,,,,,,,,,,
